recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
5,146.41,1,0,Urban,1,Phone,No Offer,0
1,679.53,1,0,Urban,1,Multichannel,No Offer,0
3,977.51,1,1,Urban,1,Web,No Offer,0
1,230.66,1,0,Rural,1,Phone,Buy One Get One,0
2,225.08,1,0,Surburban,0,Multichannel,Buy One Get One,0
1,156.68,1,0,Urban,0,Phone,No Offer,0
10,84.88,1,0,Surburban,1,Web,Buy One Get One,0
7,141.36,0,1,Surburban,1,Phone,Discount,0
4,306.41,0,1,Rural,0,Web,Buy One Get One,0
9,58.02,0,1,Surburban,0,Web,Discount,0
3,345.06,0,1,Urban,0,Phone,Discount,0
2,174.52,0,1,Surburban,0,Web,Discount,0
3,326.52,1,1,Surburban,0,Web,Buy One Get One,0
1,61.55,0,1,Urban,0,Phone,Buy One Get One,0
6,527.07,0,1,Urban,1,Multichannel,Buy One Get One,0
3,205.47,1,1,Surburban,0,Multichannel,Discount,0
12,157.7,1,0,Urban,0,Phone,Discount,0
8,67.97,0,1,Surburban,0,Web,No Offer,0
10,29.99,1,0,Surburban,1,Web,No Offer,0
3,495.93,1,0,Urban,0,Multichannel,No Offer,0
1,250.58,1,1,Rural,1,Phone,Discount,1
3,374.63,1,1,Surburban,0,Phone,Discount,0
5,276.24,1,1,Urban,0,Multichannel,Discount,0
6,43.25,0,1,Surburban,1,Web,Buy One Get One,0
2,116.8,1,0,Rural,0,Phone,Buy One Get One,0
8,210.32,0,1,Urban,0,Web,Buy One Get One,0
5,95.57,0,1,Rural,1,Web,Discount,0
2,90.85,0,1,Surburban,1,Phone,Buy One Get One,0
3,493.38,1,0,Surburban,0,Web,Discount,0
7,128.46,1,0,Surburban,1,Web,Buy One Get One,0
1,1257.24,1,1,Surburban,1,Phone,Buy One Get One,1
2,1031.56,1,1,Surburban,1,Multichannel,No Offer,0
9,187.96,1,0,Surburban,0,Phone,No Offer,0
10,146.49,1,0,Urban,1,Web,Buy One Get One,0
10,112.61,1,0,Urban,0,Web,Buy One Get One,0
5,296.12,1,1,Surburban,0,Phone,Discount,0
2,199.95,1,0,Urban,0,Web,No Offer,0
9,631.16,1,1,Rural,1,Multichannel,Buy One Get One,0
10,227.69,0,1,Urban,1,Web,No Offer,0
4,29.99,1,0,Urban,1,Phone,Buy One Get One,0
6,54.86,1,0,Surburban,1,Phone,No Offer,0
5,208.71,0,1,Surburban,1,Web,Buy One Get One,0
3,525.66,0,1,Surburban,1,Multichannel,Discount,0
8,128.47,1,0,Urban,0,Phone,Buy One Get One,0
3,264.18,0,1,Urban,0,Web,No Offer,1
1,99.45,0,1,Rural,0,Phone,Discount,1
7,63.99,1,0,Surburban,0,Phone,Discount,0
9,366.81,0,1,Urban,1,Phone,No Offer,0
2,227.87,1,1,Surburban,1,Web,Discount,1
2,29.99,1,0,Urban,1,Phone,Buy One Get One,0
12,229.53,1,0,Surburban,1,Phone,No Offer,0
8,29.99,1,0,Urban,1,Phone,Discount,0
6,413.2,1,0,Surburban,0,Multichannel,No Offer,0
7,255.65,1,1,Rural,1,Web,Discount,0
2,229.85,1,1,Urban,1,Web,No Offer,0
10,300.15,0,1,Surburban,0,Web,Discount,0
10,48.04,1,0,Urban,1,Web,Discount,0
9,106.26,1,0,Urban,0,Phone,Buy One Get One,0
11,136.47,0,1,Surburban,1,Web,No Offer,0
12,315.02,1,0,Surburban,0,Multichannel,No Offer,0
1,35.7,1,0,Rural,1,Web,Discount,0
4,205.09,1,0,Surburban,0,Multichannel,Buy One Get One,1
10,29.99,0,1,Urban,0,Web,Buy One Get One,0
5,29.99,0,1,Urban,1,Phone,Buy One Get One,0
3,135.07,0,1,Surburban,1,Phone,Buy One Get One,0
7,106.6,1,0,Urban,1,Web,Buy One Get One,0
5,128.12,1,0,Urban,0,Phone,No Offer,0
3,634.02,1,1,Urban,1,Web,Discount,0
9,29.99,0,1,Urban,0,Phone,Buy One Get One,0
8,29.99,0,1,Surburban,0,Phone,Discount,1
8,110.57,0,1,Surburban,0,Web,No Offer,1
2,29.99,1,0,Surburban,0,Phone,Discount,0
8,215.83,1,0,Surburban,0,Phone,Discount,0
4,479.55,0,1,Urban,0,Phone,Buy One Get One,0
4,183.38,0,1,Urban,0,Phone,No Offer,0
1,397.09,0,1,Rural,0,Phone,No Offer,0
6,140.09,0,1,Rural,0,Phone,Buy One Get One,0
5,148.87,0,1,Urban,1,Web,No Offer,0
8,91.13,1,0,Urban,0,Phone,Buy One Get One,1
9,229.75,1,0,Rural,0,Phone,Discount,0
5,178.24,1,0,Surburban,0,Phone,Discount,0
10,29.99,1,0,Urban,0,Phone,No Offer,0
4,165.22,1,0,Urban,1,Phone,Buy One Get One,0
9,57.01,1,0,Urban,0,Web,No Offer,0
10,29.99,1,0,Surburban,1,Web,No Offer,0
10,29.99,1,0,Rural,1,Web,Buy One Get One,0
8,111.06,0,1,Urban,1,Web,No Offer,0
10,64.91,1,0,Surburban,0,Web,Buy One Get One,0
2,506.45,0,1,Surburban,1,Web,Discount,0
9,780.28,0,1,Surburban,1,Multichannel,Discount,0
6,147.95,0,1,Surburban,1,Phone,Discount,1
9,29.99,1,0,Rural,0,Web,No Offer,0
9,216.7,0,1,Surburban,1,Web,No Offer,0
5,29.99,0,1,Surburban,1,Web,Buy One Get One,0
8,29.99,0,1,Surburban,1,Web,Buy One Get One,1
1,516.7,0,1,Surburban,1,Phone,No Offer,0
9,76.63,1,0,Urban,0,Web,Buy One Get One,0
10,81.07,0,1,Rural,0,Web,No Offer,0
8,358.32,1,1,Surburban,0,Multichannel,No Offer,0
5,44.37,0,1,Urban,0,Web,No Offer,0
7,29.99,1,0,Surburban,0,Phone,No Offer,0
1,29.99,0,1,Rural,1,Web,Discount,0
5,53.81,0,1,Urban,0,Web,Discount,0
4,371.5,0,1,Rural,1,Phone,No Offer,0
3,150.93,0,1,Surburban,1,Web,No Offer,0
7,63.99,1,0,Urban,0,Web,Discount,0
9,49.75,1,0,Surburban,1,Phone,Discount,0
11,78.74,0,1,Surburban,1,Phone,Discount,1
11,127.67,0,1,Surburban,1,Web,Buy One Get One,0
6,312.47,1,0,Urban,0,Phone,Discount,1
9,48.01,0,1,Urban,1,Web,Buy One Get One,0
5,106.65,1,0,Urban,0,Web,Discount,0
11,310.09,1,1,Urban,0,Web,No Offer,0
6,608.55,1,0,Surburban,1,Phone,No Offer,0
4,118.42,1,0,Urban,0,Web,Buy One Get One,0
1,180.72,0,1,Surburban,0,Phone,Buy One Get One,1
10,212.21,1,0,Urban,1,Phone,Buy One Get One,0
1,72.44,1,0,Rural,1,Phone,Buy One Get One,0
1,613.84,1,1,Surburban,1,Phone,Buy One Get One,0
3,170.56,1,0,Urban,1,Web,Buy One Get One,0
1,327.46,0,1,Urban,0,Phone,Buy One Get One,0
2,192.85,1,0,Urban,1,Web,Discount,0
4,47.14,0,1,Urban,0,Phone,Buy One Get One,1
9,70.11,0,1,Rural,0,Phone,No Offer,1
7,235.73,0,1,Urban,0,Phone,Discount,0
4,44.68,1,0,Urban,1,Web,No Offer,0
9,29.99,0,1,Surburban,0,Phone,Discount,1
3,268.59,1,0,Rural,0,Web,No Offer,1
9,29.99,0,1,Urban,1,Web,Discount,0
1,702.05,1,0,Surburban,1,Multichannel,Buy One Get One,0
1,913.36,1,1,Urban,1,Phone,Buy One Get One,0
6,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
4,81.03,0,1,Surburban,0,Phone,Buy One Get One,1
9,666.57,1,1,Urban,1,Web,Discount,0
3,29.99,0,1,Surburban,1,Web,Discount,1
9,298.54,1,1,Urban,0,Phone,No Offer,0
4,244.91,0,1,Rural,0,Phone,Discount,0
10,877.1,1,1,Surburban,1,Phone,Discount,1
3,102.29,1,0,Surburban,1,Phone,No Offer,0
8,341.63,1,0,Rural,0,Phone,No Offer,0
2,155.14,1,0,Surburban,1,Phone,Discount,0
12,29.99,0,1,Rural,0,Web,Buy One Get One,1
5,183.21,0,1,Urban,1,Phone,Buy One Get One,0
3,246.16,0,1,Urban,0,Web,Buy One Get One,0
10,182.15,0,1,Urban,1,Web,Buy One Get One,0
8,183.75,1,0,Rural,1,Web,Discount,0
11,206.74,0,1,Urban,0,Phone,No Offer,0
7,956.95,1,0,Surburban,1,Web,Buy One Get One,0
6,195.31,0,1,Urban,0,Web,No Offer,0
2,303.53,0,1,Urban,0,Phone,Discount,0
10,113.43,0,1,Urban,0,Phone,Buy One Get One,0
1,94.24,1,0,Surburban,1,Web,Discount,0
2,171.8,0,1,Surburban,1,Phone,Buy One Get One,0
7,368.83,1,0,Surburban,0,Web,Buy One Get One,0
10,147.95,1,0,Urban,1,Phone,No Offer,0
1,349.94,1,0,Surburban,0,Multichannel,Discount,0
1,211.6,1,1,Urban,0,Web,Buy One Get One,0
2,284.25,1,0,Urban,1,Phone,Buy One Get One,0
4,203.73,0,1,Surburban,1,Phone,Discount,0
8,690.19,1,0,Urban,1,Phone,Discount,0
10,59.2,1,0,Urban,0,Phone,Buy One Get One,0
3,282.69,1,1,Urban,0,Phone,Buy One Get One,1
4,91.7,0,1,Surburban,1,Web,Buy One Get One,0
10,223.37,1,0,Urban,1,Phone,Buy One Get One,0
6,49.94,1,0,Urban,0,Web,No Offer,0
10,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
3,94.52,1,0,Urban,0,Phone,Discount,0
2,53.45,1,0,Urban,0,Phone,Discount,0
1,342.84,1,0,Surburban,1,Phone,Buy One Get One,0
2,812.31,1,0,Surburban,1,Phone,Discount,0
1,833.25,0,1,Urban,1,Phone,No Offer,0
8,132.83,0,1,Surburban,1,Phone,Buy One Get One,0
8,268.17,0,1,Urban,0,Phone,Discount,0
3,269.31,0,1,Urban,1,Web,Buy One Get One,0
2,37.62,1,0,Rural,1,Web,No Offer,0
8,343.03,1,0,Rural,0,Multichannel,Discount,0
3,421.15,0,1,Surburban,0,Web,No Offer,0
10,164.05,0,1,Surburban,0,Phone,Discount,0
6,791.34,1,1,Surburban,1,Multichannel,Buy One Get One,1
1,203.25,1,0,Surburban,1,Multichannel,No Offer,0
2,1039.77,1,1,Rural,1,Phone,No Offer,1
3,36.68,1,0,Urban,0,Phone,Discount,1
1,155.55,0,1,Surburban,0,Phone,Discount,0
1,854.17,1,0,Surburban,1,Phone,No Offer,0
2,467.11,0,1,Surburban,0,Phone,No Offer,0
10,29.99,0,1,Urban,1,Web,No Offer,0
11,224.3,0,1,Surburban,0,Multichannel,No Offer,0
4,275.88,1,0,Rural,0,Phone,Buy One Get One,0
2,29.99,0,1,Urban,0,Web,No Offer,0
7,319.03,1,1,Surburban,1,Phone,Discount,0
11,132.09,1,0,Rural,1,Phone,Discount,0
3,29.99,1,0,Urban,0,Phone,No Offer,0
4,390.7,1,0,Surburban,0,Phone,No Offer,0
9,67.8,0,1,Surburban,0,Web,Buy One Get One,0
1,119.22,0,1,Surburban,0,Web,Discount,0
11,400.43,0,1,Surburban,1,Multichannel,Discount,0
3,493.2,1,1,Urban,0,Web,Discount,0
5,306.99,1,0,Surburban,0,Web,Buy One Get One,0
7,29.99,1,0,Surburban,0,Phone,No Offer,0
9,170.35,0,1,Rural,0,Web,Buy One Get One,1
1,29.99,0,1,Urban,0,Web,Buy One Get One,0
2,144.37,1,0,Urban,1,Phone,Discount,0
6,131.73,1,0,Urban,0,Web,Discount,1
9,193.7,0,1,Surburban,0,Web,Buy One Get One,0
9,36.84,0,1,Urban,0,Phone,Discount,0
7,29.99,1,0,Urban,0,Phone,No Offer,1
10,361.11,1,0,Surburban,0,Web,Discount,0
4,104.13,1,0,Surburban,0,Phone,Buy One Get One,0
1,209.84,0,1,Urban,0,Web,No Offer,0
2,355.99,1,0,Urban,0,Phone,Discount,0
2,410.73,1,1,Urban,1,Multichannel,Buy One Get One,1
4,127.75,1,0,Surburban,1,Web,Discount,0
1,476.82,0,1,Urban,0,Web,Discount,0
10,35.9,0,1,Rural,0,Web,Discount,0
1,167.87,1,0,Urban,0,Web,Buy One Get One,0
3,227.45,0,1,Surburban,0,Web,Buy One Get One,0
10,34.71,0,1,Urban,0,Phone,Buy One Get One,0
7,29.99,1,0,Surburban,1,Phone,Buy One Get One,1
12,29.99,0,1,Urban,0,Web,Buy One Get One,1
10,244.76,1,1,Urban,1,Phone,No Offer,0
8,29.99,1,0,Urban,1,Phone,Discount,0
10,29.99,1,0,Rural,1,Web,Discount,0
9,203.96,1,0,Rural,1,Web,No Offer,0
3,31.29,0,1,Rural,0,Phone,Discount,1
12,245.2,1,1,Surburban,0,Multichannel,Buy One Get One,0
6,168.64,1,0,Surburban,0,Phone,No Offer,1
3,90.47,0,1,Urban,0,Web,No Offer,0
5,217.36,1,1,Urban,1,Multichannel,Discount,0
5,290.13,1,0,Surburban,0,Web,Buy One Get One,0
2,70.94,1,0,Urban,0,Web,Discount,1
1,654.76,1,1,Surburban,1,Web,Buy One Get One,0
1,542.14,1,0,Urban,1,Multichannel,No Offer,0
8,74.06,0,1,Surburban,0,Phone,Discount,0
5,89.22,0,1,Urban,0,Web,No Offer,0
7,134.66,1,0,Surburban,1,Web,Discount,0
2,327.38,1,1,Surburban,0,Phone,Buy One Get One,0
12,53.44,0,1,Urban,0,Phone,No Offer,0
3,863.72,0,1,Urban,1,Web,Discount,0
9,29.99,1,0,Urban,0,Web,No Offer,0
11,587.74,0,1,Surburban,1,Web,Buy One Get One,0
8,29.99,0,1,Surburban,0,Web,Buy One Get One,1
11,52.43,0,1,Urban,0,Phone,Buy One Get One,0
2,142.09,1,0,Urban,1,Phone,Discount,0
7,29.99,0,1,Rural,0,Phone,Discount,0
10,48.92,1,0,Rural,1,Web,Buy One Get One,0
4,281.77,0,1,Surburban,0,Phone,Discount,0
6,81.04,0,1,Urban,0,Web,No Offer,0
12,104.8,1,0,Urban,1,Phone,Buy One Get One,0
5,248.32,0,1,Surburban,1,Web,No Offer,0
2,203.18,1,0,Surburban,0,Phone,Discount,1
1,69.17,1,0,Surburban,0,Web,Discount,0
8,140.8,1,0,Surburban,1,Phone,No Offer,0
10,136.67,0,1,Surburban,1,Phone,Buy One Get One,0
7,29.99,1,0,Surburban,0,Web,No Offer,0
5,472.55,0,1,Surburban,0,Phone,Buy One Get One,0
7,151.84,1,0,Surburban,0,Web,Buy One Get One,0
11,164.39,1,0,Urban,0,Web,Buy One Get One,0
12,56.62,0,1,Surburban,0,Phone,No Offer,0
5,67.73,0,1,Surburban,0,Phone,Buy One Get One,0
1,394.83,0,1,Surburban,0,Web,No Offer,0
4,48.13,0,1,Surburban,1,Web,Discount,0
2,109.43,0,1,Surburban,1,Phone,Buy One Get One,1
9,255.32,0,1,Surburban,1,Multichannel,Discount,0
6,62.81,0,1,Urban,1,Phone,Discount,0
5,518.63,0,1,Rural,1,Phone,Buy One Get One,0
2,265.35,1,0,Rural,0,Web,Discount,1
5,29.99,0,1,Urban,0,Phone,Discount,0
8,111.55,1,0,Urban,1,Phone,No Offer,0
7,42.11,1,0,Urban,0,Web,No Offer,0
4,125.73,0,1,Surburban,1,Phone,Buy One Get One,0
10,76.34,0,1,Surburban,0,Web,Discount,0
12,106.98,0,1,Rural,1,Web,Discount,0
4,90.36,0,1,Surburban,1,Phone,Discount,1
2,29.99,1,0,Urban,0,Phone,Discount,0
9,29.99,0,1,Rural,0,Web,Buy One Get One,0
9,265.65,0,1,Surburban,1,Multichannel,No Offer,0
3,64.37,0,1,Surburban,1,Phone,Discount,0
6,29.99,0,1,Surburban,0,Web,No Offer,0
5,156.8,1,0,Urban,0,Web,Discount,0
10,112.83,1,0,Surburban,0,Phone,Buy One Get One,0
10,138.61,0,1,Surburban,1,Phone,Buy One Get One,0
3,113.44,1,0,Surburban,1,Phone,Buy One Get One,0
3,105.57,1,0,Surburban,0,Web,Buy One Get One,0
4,75.5,0,1,Urban,1,Phone,No Offer,0
10,239.96,1,1,Surburban,0,Phone,No Offer,0
4,403.51,1,0,Urban,0,Multichannel,No Offer,0
2,29.99,0,1,Urban,0,Web,No Offer,1
12,68.94,1,0,Rural,0,Web,Buy One Get One,0
5,213.55,1,0,Urban,0,Phone,No Offer,0
3,143.01,0,1,Urban,0,Phone,No Offer,0
2,597.68,1,0,Surburban,1,Multichannel,Buy One Get One,0
10,60.58,1,0,Surburban,1,Web,No Offer,0
9,29.99,1,0,Rural,1,Phone,Buy One Get One,0
1,324.67,1,1,Surburban,0,Web,Buy One Get One,0
8,29.99,1,0,Urban,1,Phone,Buy One Get One,0
2,210.37,0,1,Urban,0,Web,No Offer,0
1,480.84,0,1,Surburban,0,Multichannel,No Offer,0
2,181.45,0,1,Surburban,1,Phone,Buy One Get One,0
2,137.09,0,1,Surburban,1,Web,Discount,0
3,585.36,1,1,Surburban,1,Multichannel,No Offer,0
12,146.74,1,0,Urban,0,Phone,No Offer,0
9,316.25,0,1,Urban,0,Multichannel,No Offer,0
7,87.98,0,1,Urban,1,Phone,Discount,0
6,69.95,1,0,Urban,0,Phone,Buy One Get One,0
1,118.74,0,1,Urban,1,Web,Discount,0
11,41.34,1,0,Urban,1,Phone,Discount,0
1,84.61,1,0,Surburban,0,Web,Buy One Get One,0
8,54.07,0,1,Surburban,1,Web,Buy One Get One,0
4,30.93,0,1,Urban,1,Phone,Buy One Get One,0
8,102.63,1,0,Rural,1,Phone,Buy One Get One,0
12,223.59,0,1,Surburban,1,Phone,Buy One Get One,0
1,912.46,1,0,Surburban,1,Web,Buy One Get One,0
12,63.94,0,1,Surburban,0,Web,Buy One Get One,0
4,100.14,1,0,Urban,1,Web,No Offer,0
9,51.34,1,0,Urban,1,Phone,No Offer,0
7,77.54,0,1,Rural,1,Web,Buy One Get One,0
10,249.92,1,1,Urban,0,Web,Discount,0
11,29.99,1,0,Urban,1,Phone,No Offer,0
4,38.15,0,1,Surburban,1,Phone,Buy One Get One,0
1,380.55,0,1,Rural,0,Web,Buy One Get One,0
2,671.07,1,0,Urban,1,Multichannel,Discount,0
2,121.95,1,0,Surburban,0,Web,Discount,1
9,137.53,1,0,Urban,0,Web,No Offer,0
9,158.49,1,0,Surburban,0,Web,Discount,0
2,174.31,1,0,Surburban,1,Web,Buy One Get One,0
2,556.69,1,1,Surburban,1,Phone,No Offer,1
10,51.45,1,0,Rural,1,Web,Buy One Get One,0
2,412.28,0,1,Urban,0,Phone,No Offer,1
9,108.13,1,0,Surburban,1,Web,Buy One Get One,0
6,1261.23,1,1,Surburban,1,Web,Discount,0
10,57.78,0,1,Surburban,0,Web,Buy One Get One,1
2,806.27,0,1,Urban,1,Phone,Buy One Get One,0
8,393.64,0,1,Surburban,1,Web,No Offer,1
2,29.99,0,1,Surburban,0,Phone,Discount,0
2,38.43,1,0,Surburban,1,Phone,No Offer,0
11,285.34,1,0,Surburban,1,Multichannel,Discount,0
1,51.61,1,0,Surburban,0,Phone,Discount,1
8,620.74,1,0,Urban,1,Web,Discount,0
12,53.78,0,1,Surburban,0,Web,No Offer,0
3,75.15,1,0,Urban,0,Phone,Discount,0
9,328.34,0,1,Urban,0,Phone,Buy One Get One,0
9,359.11,1,0,Surburban,0,Web,No Offer,0
3,391.33,1,1,Urban,1,Web,No Offer,0
5,179.5,0,1,Rural,0,Web,No Offer,0
1,167.29,1,0,Surburban,0,Web,No Offer,1
9,29.99,0,1,Rural,1,Phone,Buy One Get One,0
1,351.82,1,0,Surburban,0,Phone,Discount,0
1,70.38,0,1,Surburban,1,Phone,Discount,1
2,29.99,1,0,Urban,0,Web,No Offer,0
2,60.41,1,0,Surburban,1,Phone,Buy One Get One,0
5,509.58,1,1,Urban,1,Phone,No Offer,0
12,79.79,0,1,Surburban,0,Phone,Buy One Get One,0
2,29.99,0,1,Rural,0,Web,Buy One Get One,0
2,375.42,1,0,Surburban,1,Multichannel,Discount,0
9,326.89,0,1,Surburban,1,Web,No Offer,0
5,171.65,0,1,Surburban,0,Web,No Offer,1
11,76.76,0,1,Urban,1,Phone,Buy One Get One,0
12,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
8,212.3,1,0,Surburban,0,Phone,Discount,0
7,149.54,0,1,Surburban,1,Web,Discount,0
1,786.6,1,0,Surburban,1,Web,Buy One Get One,1
1,279.61,1,1,Urban,0,Web,No Offer,0
8,29.99,1,0,Surburban,1,Phone,No Offer,0
1,173.48,1,0,Rural,1,Phone,No Offer,0
4,479.16,0,1,Urban,0,Multichannel,Buy One Get One,0
12,194.01,1,0,Urban,0,Phone,Discount,0
3,70.95,0,1,Rural,0,Web,Buy One Get One,0
6,46.25,0,1,Urban,0,Web,Discount,1
12,299.88,0,1,Surburban,1,Multichannel,Discount,0
2,36.05,1,0,Surburban,0,Web,No Offer,0
5,29.99,1,0,Rural,1,Phone,No Offer,0
12,79.75,1,0,Surburban,1,Web,Discount,0
2,67.04,0,1,Rural,0,Phone,Discount,0
2,79.38,1,0,Urban,1,Web,Buy One Get One,0
1,151.12,0,1,Urban,1,Phone,Discount,1
2,323.56,0,1,Surburban,0,Phone,No Offer,0
3,199.62,0,1,Urban,0,Web,Discount,0
1,470.75,0,1,Urban,0,Web,Buy One Get One,0
8,29.99,1,0,Urban,1,Web,Discount,0
3,328.65,0,1,Rural,0,Web,Discount,0
4,186.52,0,1,Urban,1,Web,Buy One Get One,1
9,144.1,0,1,Urban,1,Phone,Discount,0
1,89.48,0,1,Urban,0,Phone,No Offer,1
6,40.29,0,1,Urban,0,Phone,No Offer,1
1,568.75,1,0,Rural,1,Multichannel,Discount,0
8,101.25,1,0,Urban,1,Web,Buy One Get One,0
3,127.82,0,1,Surburban,1,Phone,Discount,0
1,29.99,0,1,Surburban,0,Web,Discount,1
11,147.71,0,1,Rural,0,Web,No Offer,1
8,301.9,1,0,Surburban,1,Web,Discount,0
6,573.67,1,1,Surburban,1,Multichannel,No Offer,0
11,195.84,0,1,Urban,0,Phone,Discount,0
8,365.16,1,0,Urban,1,Phone,Buy One Get One,0
8,57.41,1,0,Surburban,1,Phone,Discount,0
2,46.95,1,0,Urban,0,Web,No Offer,0
2,319.3,1,1,Rural,0,Phone,Discount,0
6,225.42,1,0,Rural,0,Web,Discount,0
10,29.99,1,0,Surburban,1,Web,Discount,0
6,235.83,1,0,Rural,1,Phone,Discount,0
9,96.32,0,1,Surburban,1,Phone,Buy One Get One,1
2,38.68,0,1,Surburban,0,Phone,Discount,0
9,29.99,1,0,Urban,0,Phone,No Offer,0
12,29.99,0,1,Rural,1,Phone,Buy One Get One,0
1,305.93,1,0,Surburban,0,Multichannel,No Offer,0
11,29.99,1,0,Surburban,0,Phone,No Offer,1
4,92.37,1,0,Surburban,1,Web,Buy One Get One,1
4,638.05,0,1,Urban,1,Multichannel,Buy One Get One,0
9,243.92,1,1,Surburban,0,Phone,Discount,0
3,166.6,0,1,Surburban,1,Phone,Discount,0
8,86.46,0,1,Surburban,0,Web,Discount,0
3,303.67,1,0,Surburban,0,Phone,Buy One Get One,0
11,29.99,1,0,Surburban,0,Web,Buy One Get One,0
3,119.49,0,1,Rural,0,Web,Discount,1
12,29.99,0,1,Surburban,0,Web,No Offer,0
3,329.29,1,0,Surburban,0,Web,No Offer,0
7,162.1,0,1,Surburban,1,Web,Discount,0
3,198.94,0,1,Urban,1,Phone,Discount,1
2,29.99,0,1,Surburban,0,Phone,No Offer,1
3,29.99,0,1,Urban,0,Web,Discount,0
8,68.04,0,1,Surburban,0,Phone,Discount,0
11,90.78,0,1,Surburban,1,Phone,Discount,0
8,107.2,1,0,Urban,0,Phone,No Offer,1
4,101.22,1,0,Urban,1,Web,Buy One Get One,0
10,29.99,1,0,Urban,0,Web,Discount,0
1,1065.11,1,1,Urban,1,Phone,No Offer,0
2,35.58,1,0,Urban,0,Web,No Offer,1
1,181.19,0,1,Surburban,1,Phone,Buy One Get One,0
10,253.37,1,0,Rural,0,Phone,Discount,0
5,29.99,0,1,Urban,0,Phone,Buy One Get One,0
10,40.63,0,1,Surburban,0,Phone,Discount,0
5,452.39,0,1,Urban,0,Web,No Offer,0
3,39.93,1,0,Urban,0,Web,Discount,0
5,546.98,1,0,Rural,1,Multichannel,Discount,0
2,258.4,0,1,Urban,1,Phone,Buy One Get One,0
1,145.27,0,1,Urban,0,Web,Discount,1
1,630.85,0,1,Surburban,1,Multichannel,No Offer,1
11,33.19,0,1,Surburban,1,Phone,Discount,0
1,251.7,0,1,Surburban,1,Phone,Buy One Get One,0
4,92.82,1,0,Urban,0,Web,Discount,0
11,83.1,1,0,Surburban,0,Phone,Buy One Get One,0
2,156.13,0,1,Urban,0,Web,No Offer,1
8,188.81,1,0,Rural,0,Phone,Buy One Get One,0
2,179.97,0,1,Urban,1,Phone,No Offer,0
2,130.02,0,1,Urban,1,Phone,No Offer,0
10,29.99,0,1,Surburban,0,Phone,Discount,0
2,518.76,1,0,Surburban,1,Multichannel,Discount,1
2,82.06,0,1,Urban,0,Web,Buy One Get One,0
1,1191.99,1,1,Surburban,1,Web,No Offer,1
3,251.12,0,1,Rural,0,Web,No Offer,1
5,67.6,1,0,Surburban,0,Phone,Buy One Get One,0
2,178.53,1,0,Surburban,0,Web,Discount,0
8,255.74,1,0,Surburban,0,Phone,Discount,1
9,37.44,1,0,Urban,0,Web,Discount,1
5,100.42,1,0,Urban,1,Web,No Offer,0
11,29.99,1,0,Urban,1,Phone,Discount,0
9,144.88,1,0,Surburban,1,Phone,Buy One Get One,0
9,115.27,1,0,Surburban,1,Phone,Buy One Get One,0
5,46.25,1,0,Urban,1,Phone,Discount,1
7,248.58,0,1,Urban,0,Phone,Buy One Get One,0
8,362.38,1,0,Urban,0,Web,Buy One Get One,0
1,157.66,0,1,Surburban,1,Web,Discount,0
3,42.14,1,0,Surburban,0,Web,Buy One Get One,1
10,90.61,1,0,Surburban,0,Web,Discount,1
9,146.06,1,0,Surburban,0,Web,Buy One Get One,0
10,333.96,0,1,Surburban,0,Phone,Buy One Get One,0
6,74.7,0,1,Urban,1,Web,Buy One Get One,0
1,692.95,1,0,Rural,1,Multichannel,Buy One Get One,0
9,45.99,0,1,Surburban,1,Phone,Discount,0
4,192.58,0,1,Rural,1,Phone,Buy One Get One,0
2,776.5,0,1,Rural,1,Web,No Offer,0
3,144.57,1,0,Urban,1,Web,Buy One Get One,0
3,233.92,1,1,Surburban,0,Web,No Offer,0
1,323.76,1,0,Surburban,0,Web,Discount,1
3,432.96,1,0,Surburban,1,Web,Discount,0
12,291.32,0,1,Rural,0,Phone,No Offer,0
9,29.99,0,1,Urban,1,Web,Buy One Get One,0
9,38.75,1,0,Urban,1,Phone,Buy One Get One,0
10,29.99,1,0,Surburban,0,Phone,No Offer,0
6,154.55,1,0,Surburban,0,Phone,No Offer,0
6,170.16,0,1,Urban,0,Phone,Discount,0
3,29.99,0,1,Surburban,1,Web,No Offer,0
7,796.35,0,1,Rural,1,Phone,Discount,1
10,29.99,0,1,Rural,0,Phone,Buy One Get One,0
8,534.47,1,0,Surburban,1,Multichannel,No Offer,0
4,29.99,0,1,Surburban,1,Web,Buy One Get One,0
10,116.99,1,0,Urban,1,Web,No Offer,0
2,699.81,1,1,Surburban,1,Multichannel,Buy One Get One,1
10,151.66,1,0,Surburban,1,Web,Discount,0
10,692.41,1,1,Surburban,1,Web,Discount,1
8,203.13,1,0,Surburban,0,Web,Discount,0
10,29.99,0,1,Urban,1,Phone,Discount,0
5,79.99,0,1,Surburban,1,Phone,Discount,0
9,73.17,1,0,Urban,0,Web,Buy One Get One,0
10,689.84,0,1,Surburban,1,Phone,No Offer,0
5,215.75,1,0,Surburban,1,Web,Buy One Get One,0
3,114.09,1,0,Urban,1,Web,Discount,0
10,29.99,1,0,Urban,0,Phone,Discount,1
9,35.94,1,0,Surburban,1,Phone,Buy One Get One,0
12,319.02,0,1,Rural,0,Phone,Buy One Get One,0
