state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
39,113,32,88101,1,39.760659,-84.187678,WGS84,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2001,Micrograms/cubic meter (LC),No Events,147,40,N,147,365,0,6,Certification not required,0,15.583673,9.108502,47.8,2001-08-08 00:00:00,45.0,2001-08-02 00:00:00,42.4,2001-11-17 00:00:00,41.9,2001-09-18 00:00:00,45.0,42.4,32.8,27.5,19.7,13.8,5.9,LIBRARY (DAYTON PUBLIC,215 EAST THIRD ST.,Ohio,Montgomery,Dayton,Dayton OH,2015-04-02
06,1,9,45203,3,37.743065,-122.169935,WGS84,Ethylbenzene,24 HOUR,Observed Values,Pressurized Canister - GC with Multiple Detectors,2007,Parts per billion Carbon,No Events,5,100,N,4,5,0,0,Certification not required,0,1.92,1.453272,4.0,2007-11-26 00:00:00,2.4,2007-11-14 00:00:00,1.6,2007-11-02 00:00:00,1.6,2007-12-08 00:00:00,4.0,4.0,4.0,4.0,2.4,1.6,0.0,Oakland,9925 International Blvd,California,Alameda,Oakland,San Francisco-Oakland-Hayward CA,2012-11-20
37,67,22,43818,2,36.110693,-80.226438,WGS84,1122-Tetrachloroethane,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2009,Parts per billion Carbon,No Events,55,90,Y,55,61,0,6,Certification not required,0,0.070909,0.045837,0.1,2009-01-07 00:00:00,0.1,2009-01-19 00:00:00,0.1,2009-01-31 00:00:00,0.1,2009-02-06 00:00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.0,Hattie Avenue,1300 BLK. HATTIE AVENUE,North Carolina,Forsyth,Winston-Salem,Winston-Salem NC,2012-10-18
39,61,40,68105,5,39.12886,-84.50404,NAD83,Average Ambient Temperature,24 HOUR,Observed Values,Met One SASS/SuperSASS - Electronic,2003,Degrees Centigrade,No Events,5,8,N,5,61,0,0,Certification not required,0,3.6,4.744997,9.8,2003-12-29 00:00:00,6.5,2003-12-23 00:00:00,3.6,2003-12-05 00:00:00,0.0,2003-12-11 00:00:00,9.8,9.8,9.8,9.8,6.5,3.6,-1.9,TAFT,250 WM. HOWARD TAFT,Ohio,Hamilton,Cincinnati,Cincinnati OH-KY-IN,2010-03-05
16,27,5,68105,1,43.5625,-116.563611,WGS84,Average Ambient Temperature,24 HOUR,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,1999,Degrees Centigrade,No Events,85,100,Y,60,60,0,0,Certification not required,0,11.441176,8.454321,27.6,1999-07-29 00:00:00,26.1,1999-07-11 00:00:00,25.0,1999-08-19 00:00:00,24.8,1999-08-25 00:00:00,27.6,26.1,24.6,23.0,18.5,11.5,0.0,CALDWELL SYRINGA SCHOOL IN RESIDENTIAL AREA IN NEW GROWTH AREA,1100 WILLOW ST CALDWELL ID 83605,Idaho,Canyon,Caldwell,Boise City ID,2010-03-05
36,5,110,88185,1,40.816,-73.902,WGS84,Zirconium PM2.5 LC,24 HOUR,Observed Values,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,2009,Micrograms/cubic meter (LC),No Events,107,88,Y,107,122,0,15,Certification not required,0,0.000234,0.000219,0.0008,2009-05-07 00:00:00,0.0007,2009-07-21 00:00:00,0.0006,2009-04-10 00:00:00,0.0006,2009-04-25 00:00:00,0.0007,0.0006,0.0006,0.0005,0.0004,0.0002,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2016-03-09
48,113,69,45503,5,32.820061,-96.860117,WGS84,25-Dimethylbenzaldehyde,24 HOUR,Observed Values,ATEC 2400 W/Waters Silica DNPH - HP LC-1050 W/Diode Array Detector,2003,Parts per billion Carbon,No Events,55,90,Y,55,61,0,0,Certification not required,0,0.051091,0.00809,0.11,2003-06-02 00:00:00,0.05,2003-01-09 00:00:00,0.05,2003-01-15 00:00:00,0.05,2003-01-21 00:00:00,0.11,0.05,0.05,0.05,0.05,0.05,0.05,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,Dallas-Fort Worth-Arlington TX,2010-03-06
34,5,1001,42101,1,40.078062,-74.857717,WGS84,Carbon monoxide,1 HOUR,Obseved hourly values,INSTRUMENTAL - NONDISPERSIVE INFRARED,1989,Parts per million,No Events,8510,97,Y,348,365,0,0,Certification not required,0,1.416675,1.016704,13.6,1989-10-26 07:00:00,11.2,1989-10-26 06:00:00,10.2,1989-12-11 19:00:00,9.9,1989-10-26 08:00:00,5.5,4.4,3.2,2.5,1.7,1.2,0.5,BURLINGTON,1 EAST BROAD STREET,New Jersey,Burlington,Burlington,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2016-04-30
48,201,55,43232,1,29.695729,-95.499219,WGS84,n-Heptane,1 HOUR,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,1998,Parts per billion Carbon,No Events,3447,59,N,144,245,0,0,Certification not required,0,0.896443,1.714896,26.37,1998-09-15 20:00:00,23.2,1998-09-15 21:00:00,23.04,1998-12-16 08:00:00,22.49,1998-12-15 23:00:00,7.62,5.79,3.46,1.94,0.96,0.48,0.0,Houston Bayland Park,6400 Bissonnet Street,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2016-03-05
42,101,14,45203,4,40.049616,-75.240822,WGS84,Ethylbenzene,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2008,Parts per billion Carbon,No Events,59,97,Y,59,61,0,0,Certification not required,0,0.313559,0.283122,1.6,2008-03-19 00:00:00,1.2,2008-11-14 00:00:00,1.0,2008-02-06 00:00:00,1.0,2008-11-08 00:00:00,1.6,1.2,1.0,0.6,0.4,0.2,0.1,Roxborough (ROX),ROXY WATER PUMP STA EVA-DEARNLEY STS,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2012-11-16
01,117,4,43290,2,33.3169,-86.825,NAD83,cis-2-Hexene,3 HOURS,Observed Values,6L PRESSURIZED CANISTER - DUAL FID - PAMS,1994,Parts per billion Carbon,No Events,8,0,N,0,365,0,0,Certification not required,0,0.1125,0.210017,0.5,1994-08-17 05:00:00,0.4,1994-08-23 05:00:00,0.0,1994-07-14 05:00:00,0.0,1994-07-26 05:00:00,0.5,0.5,0.5,0.5,0.4,0.0,0.0,HELENA,HELENA BEARDEN FARM,Alabama,Shelby,Helena,Birmingham-Hoover AL,2016-03-06
27,53,963,45805,1,44.95366,-93.25821,WGS84,12-Dichlorobenzene,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,2014,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,Certification not required,0,0.0,0.0,0.0,2014-01-05 00:00:00,0.0,2014-01-11 00:00:00,0.0,2014-01-17 00:00:00,0.0,2014-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HC Anderson School,2727 10th Ave. S.,Minnesota,Hennepin,Minneapolis,Minneapolis-St. Paul-Bloomington MN-WI,2016-03-08
24,510,6,43803,1,39.340556,-76.582222,WGS84,Chloroform,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,1998,Parts per billion Carbon,No Events,51,84,N,51,61,0,0,Certification not required,0,0.092941,0.062106,0.23,1998-11-13 00:00:00,0.22,1998-10-26 00:00:00,0.21,1998-12-19 00:00:00,0.2,1998-11-01 00:00:00,0.23,0.22,0.21,0.17,0.14,0.09,0.02,Northeast Police,Northeast  Police Station 1900 Argonne Drive,Maryland,Baltimore (City),Baltimore,Baltimore-Columbia-Towson MD,2012-04-26
36,29,1013,43804,20,42.98844,-78.91859,WGS84,Carbon tetrachloride,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,No Events,28,85,N,28,33,0,0,Requested but denied,0,0.1,0.0,0.1,2007-07-05 00:00:00,0.1,2007-07-11 00:00:00,0.1,2007-07-17 00:00:00,0.1,2007-07-29 00:00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.1,GRAND ISLE BOULDVARD,520 GRAND ISLAND BLVD,New York,Erie,Tonawanda,Buffalo-Cheektowaga-Niagara Falls NY,2014-04-07
32,31,16,68103,5,39.525083,-119.807717,WGS84,Ambient Min Temperature,24 HOUR,Observed Values,Met One SASS - Electronic,2009,Degrees Centigrade,No Events,120,98,Y,120,122,0,2,Certification not required,0,5.280833,7.933826,20.1,2009-07-18 00:00:00,18.7,2009-07-27 00:00:00,18.4,2009-08-02 00:00:00,18.3,2009-07-24 00:00:00,18.7,18.4,17.5,16.1,12.6,4.9,-4.3,Reno3,301 A STATE STREET RENO NV 89502,Nevada,Washoe,Reno,Reno NV,2010-09-07
48,141,47,43216,1,31.775942,-106.413177,WGS84,trans-2-Butene,24 HOUR,Observed Values,6L PRESSURIZED CANISTER - ENTECH PRECON - HP GC/FTIR/MS,1997,Parts per billion Carbon,No Events,52,85,N,52,61,0,0,Certification not required,0,1.022692,1.086733,4.96,1997-08-20 00:00:00,4.2,1997-11-30 00:00:00,3.68,1997-03-23 00:00:00,3.32,1997-10-19 00:00:00,4.96,4.2,3.68,2.32,1.44,0.68,0.02,Womble,Cleveland Ave at Clark Dr,Texas,El Paso,El Paso,El Paso TX,2016-03-02
20,173,9,82107,1,37.651114,-97.362212,WGS84,Barium PM10 STP,24 HOUR,Observed Values,HI-VOL-SA/GMW-1200 - EMISSION SPECTRA ICAP,1994,Nanograms/cubic meter (25 C),No Events,51,84,N,51,61,0,0,Certification not required,0,27.45098,28.273177,80.0,1994-04-26 00:00:00,80.0,1994-05-20 00:00:00,70.0,1994-04-20 00:00:00,70.0,1994-05-02 00:00:00,80.0,80.0,70.0,70.0,60.0,10.0,0.0,PAWNEE & GLENN,FIRE STA#12  GLEN & PAWNEE,Kansas,Sedgwick,Wichita,Wichita KS,2012-08-11
55,79,26,88378,5,43.060975,-87.913504,WGS84,OP CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A TOR,2012,Micrograms/cubic meter (LC),No Events,117,96,Y,116,122,0,5,Certification not required,0,0.28941,0.160716,0.751,2012-03-22 00:00:00,0.745,2012-08-01 00:00:00,0.711,2012-12-02 00:00:00,0.688,2012-07-02 00:00:00,0.745,0.711,0.575,0.52,0.375,0.262,0.101,MILWAUKEE - SER DNR HDQRS,2300 N M. L. KING JR DR,Wisconsin,Milwaukee,Milwaukee,Milwaukee-Waukesha-West Allis WI,2016-03-08
06,83,1007,42401,1,34.948034,-120.435441,WGS84,Sulfur dioxide,1 HOUR,Daily maximum 1-hour average,INSTRUMENTAL - PULSED FLUORESCENT,1992,Parts per billion,No Events,8016,91,Y,363,366,0,0,Certification not required,0,2.644628,4.478666,20.0,1992-10-14 08:00:00,10.0,1992-01-02 16:00:00,10.0,1992-01-21 06:00:00,10.0,1992-01-22 06:00:00,10.0,10.0,10.0,10.0,10.0,0.0,0.0,Santa Maria-500 S. Broadway,500 S BROADWAY SANTA MARIA,California,Santa Barbara,Santa Maria,Santa Maria-Santa Barbara CA,2010-10-12
06,71,14,62101,1,34.512496,-117.330879,WGS84,Outdoor Temperature,1 HOUR,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,1998,Degrees Fahrenheit,No Events,8695,99,Y,363,365,0,65,Certification not required,0,58.93019,15.894206,105.0,1998-07-17 14:00:00,104.0,1998-07-17 15:00:00,104.0,1998-07-18 13:00:00,104.0,1998-07-18 14:00:00,99.0,95.0,89.0,82.0,70.0,56.0,41.0,Victorville-Amargosa Road,14029 AMARGOSA ROAD VICTORVILLE CA,California,San Bernardino,Victorville,Riverside-San Bernardino-Ontario CA,2010-03-04
27,137,7001,68104,1,47.523355,-92.536305,NAD83,Ambient Max Temperature,24 HOUR,Observed Values,Anderson RAAS2.5-100 Sampler - Electronic,2008,Degrees Centigrade,No Events,56,92,Y,56,61,0,5,Certification not required,0,10.069643,12.604024,28.8,2008-07-05 00:00:00,28.5,2008-08-04 00:00:00,28.3,2008-08-16 00:00:00,28.0,2008-07-17 00:00:00,28.8,28.5,28.3,27.1,22.0,11.3,-7.8,City Hall,327 First St. S.,Minnesota,Saint Louis,Virginia,Duluth MN-WI,2010-03-07
49,35,3006,88160,5,40.736389,-111.872222,WGS84,Tin PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2000,Micrograms/cubic meter (LC),No Events,72,66,N,72,109,0,14,Certification not required,0,0.018444,0.006415,0.034,2000-03-16 00:00:00,0.031,2000-07-29 00:00:00,0.029,2000-04-03 00:00:00,0.027,2000-05-09 00:00:00,0.034,0.031,0.027,0.026,0.022,0.019,0.011,Hawthorne,1675 SOUTH 600 EAST SALT LAKE CITY,Utah,Salt Lake,Salt Lake City,Salt Lake City UT,2016-03-23
48,113,69,44201,1,32.820061,-96.860117,WGS84,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1990,Parts per million,No Events,6935,97,Y,238,245,0,0,Certified,0,0.052395,0.022458,0.13,1990-08-21 16:00:00,0.12,1990-09-29 15:00:00,0.11,1990-07-29 13:00:00,0.11,1990-08-01 15:00:00,0.11,0.11,0.1,0.08,0.06,0.05,0.03,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,Dallas-Fort Worth-Arlington TX,2016-08-14
39,61,45,45109,1,39.170925,-84.518663,WGS84,m/p Xylene,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2005,Parts per billion Carbon,No Events,7,88,N,7,8,0,1,Certification not required,0,3.642857,3.086993,10.4,2005-10-13 00:00:00,3.7,2005-10-01 00:00:00,3.4,2005-12-24 00:00:00,2.5,2005-11-06 00:00:00,10.4,10.4,10.4,10.4,3.7,2.5,1.4,WALDORF,745 DERBY AVE.,Ohio,Hamilton,Cincinnati,Cincinnati OH-KY-IN,2012-11-13
39,113,38,88329,5,39.755969,-84.198674,NAD83,EC1 PM2.5 LC,24 HOUR,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2016,Micrograms/cubic meter (LC),No Events,36,59,N,36,61,0,0,Certification not required,0,0.724167,0.321964,1.643,2016-04-18 00:00:00,1.511,2016-01-07 00:00:00,1.243,2016-07-17 00:00:00,1.135,2016-05-24 00:00:00,1.643,1.643,1.511,1.135,0.95,0.66,0.403,Sinclair Bldg 17,444 West Third Street,Ohio,Montgomery,Dayton,Dayton OH,2017-05-17
24,510,40,43208,1,39.297733,-76.604603,WGS84,Freon 114,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,1991,Parts per billion Carbon,No Events,52,87,N,52,60,0,0,Certification not required,0,0.009231,0.01655,0.06,1991-01-24 00:00:00,0.04,1991-01-06 00:00:00,0.04,1991-01-12 00:00:00,0.04,1991-01-18 00:00:00,0.06,0.04,0.04,0.04,0.02,0.0,0.0,Oldtown,Oldtown Fire Station 1100 Hillen Street,Maryland,Baltimore (City),Baltimore,Baltimore-Columbia-Towson MD,2016-03-04
06,19,3002,12134,1,36.607171,-119.540683,WGS84,Molybdenum (TSP) STP,24 HOUR,Observed Values,LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE,2006,Micrograms/cubic meter (25 C),No Events,63,100,Y,53,58,0,8,Certification not required,0,0.002063,0.006703,0.052,2006-02-04 00:00:00,0.017,2006-01-29 00:00:00,0.001,2006-01-23 00:00:00,0.001,2006-02-10 00:00:00,0.052,0.017,0.001,0.001,0.001,0.001,0.001,PARLIER,13900 TUOLUMNE STREET PARLIER,California,Fresno,Parlier,Fresno CA,2016-04-01
41,39,60,12112,7,44.026312,-123.083737,WGS84,Chromium (TSP) STP,24 HOUR,Observed Values,OR Med-Vol TSP Teflon - X-ray Fluorescence,2002,Micrograms/cubic meter (25 C),No Events,58,95,Y,58,61,0,0,Certification not required,0,0.001157,0.001137,0.00445,2002-02-13 00:00:00,0.00438,2002-09-11 00:00:00,0.00422,2002-08-12 00:00:00,0.00367,2002-07-31 00:00:00,0.00445,0.00438,0.00422,0.00328,0.00158,0.0009,0.0,Eugene - AMAZON PARK (EAP),AMAZON PARK/499 E 29TH,Oregon,Lane,Eugene,Eugene OR,2012-09-21
25,9,2006,43284,1,42.474642,-70.970816,WGS84,23-Dimethylbutane,1 HOUR,Observed Values,PRECONCENTRATION TRAP - CHROMPACK AUTOMATED GC- SUBAMB FID,1993,Parts per billion Carbon,No Events,134,8,N,3,214,0,0,Certification not required,0,0.035821,0.125897,0.8,1993-06-08 08:00:00,0.5,1993-06-08 07:00:00,0.5,1993-06-17 22:00:00,0.4,1993-06-04 09:00:00,0.5,0.5,0.4,0.0,0.0,0.0,0.0,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,Boston-Cambridge-Newton MA-NH,2016-03-06
48,479,16,17231,1,27.517449,-99.515219,WGS84,Dibenzo[ah]anthracene (TSP) STP,24 HOUR,Observed Values,HI-Vol/PUF & XAD-2 - TO-13- EPA610- EPA625,2004,Nanograms/cubic meter (25 C),No Events,61,100,Y,61,61,0,0,Certification not required,0,0.03541,0.047173,0.27,2004-04-03 00:00:00,0.21,2004-03-28 00:00:00,0.19,2004-05-03 00:00:00,0.1,2004-11-05 00:00:00,0.27,0.21,0.1,0.05,0.04,0.02,0.01,Laredo Vidaurri,2020 Vidaurri Ave,Texas,Webb,Laredo,Laredo TX,2012-08-11
19,163,15,43290,18,41.530011,-90.587611,WGS84,cis-2-Hexene,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2009,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,Certification not required,0,0.0,0.0,0.0,2009-01-01 00:00:00,0.0,2009-01-13 00:00:00,0.0,2009-01-25 00:00:00,0.0,2009-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAVENPORT JEFFERSON SCH.,10TH ST. & VINE ST. DAVENPORT,Iowa,Scott,Davenport,Davenport-Moline-Rock Island IA-IL,2016-03-06
42,101,4,43244,5,40.008889,-75.09778,WGS84,22-Dimethylbutane,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2015,Parts per billion Carbon,No Events,32,52,N,30,61,0,0,Certification not required,0,0.046875,0.184888,0.8,2015-10-20 00:00:00,0.7,2015-10-08 00:00:00,0.0,2015-04-05 00:00:00,0.0,2015-04-11 00:00:00,0.8,0.8,0.7,0.0,0.0,0.0,0.0,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2016-03-16
36,5,110,82306,1,40.816,-73.902,WGS84,Nitrate PM10 STP,24 HOUR,Observed Values,HI-VOL-SA/GMW-321-B - REDUCTION-DIAZO COUPLING,2000,Micrograms/cubic meter (25 C),No Events,51,84,N,51,61,0,10,Certification not required,0,1.147059,1.498046,7.9,2000-02-24 00:00:00,5.8,2000-01-01 00:00:00,4.9,2000-12-08 00:00:00,3.3,2000-11-20 00:00:00,7.9,5.8,4.9,2.5,1.3,0.7,0.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2010-03-05
39,81,1001,68104,5,40.32207,-80.6063,WGS84,Ambient Max Temperature,24 HOUR,Observed Values,Met One SASS - Electronic,2012,Degrees Centigrade,No Events,59,97,Y,59,61,0,2,Certification not required,0,20.623729,10.895148,35.9,2012-06-20 00:00:00,35.5,2012-07-02 00:00:00,35.4,2012-05-27 00:00:00,35.4,2012-07-26 00:00:00,35.9,35.5,35.4,34.4,30.5,22.5,5.5,MINGO_JCT.,501 COMMERICAL,Ohio,Jefferson,Mingo Junction,Weirton-Steubenville WV-OH,2013-04-12
06,65,8001,45805,6,33.99958,-117.41601,WGS84,12-Dichlorobenzene,24 HOUR,Observed Values,6L PRESSURIZED CANISTER - PACKED COLUMN GC - ECD/PID,1993,Parts per billion Carbon,No Events,25,41,N,25,61,0,0,Certification not required,0,0.444,0.261534,1.2,1993-01-01 00:00:00,1.2,1993-03-14 00:00:00,0.6,1993-02-18 00:00:00,0.6,1993-03-02 00:00:00,1.2,1.2,1.2,0.6,0.6,0.3,0.3,Rubidoux,5888 MISSION BLVD. RUBIDOUX,California,Riverside,Rubidoux,Riverside-San Bernardino-Ontario CA,2016-03-09
18,157,8,68102,1,40.431639,-86.8525,WGS84,Sample Volume,24 HOUR,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2017,Cubic meter,No Events,30,25,N,30,122,0,0,Certification not required,0,23.996667,0.018257,24.0,2017-01-01 00:00:00,24.0,2017-01-04 00:00:00,24.0,2017-01-07 00:00:00,24.0,2017-01-10 00:00:00,24.0,24.0,24.0,24.0,24.0,24.0,24.0,Lafayette- Greenbush St./ Cinergy Substation,LAFAYETTE CINERGY SUBSTATION/ 3401 GREENBUSH ST.,Indiana,Tippecanoe,Lafayette,Lafayette-West Lafayette IN,2017-04-26
06,37,1103,68107,2,34.06659,-118.22688,WGS84,Sample Max Baro Pressure,24 HOUR,Observed Values,INSTRUMENTAL - BAROMETRIC SENSOR,2011,Millimeters (mercury),No Events,57,93,Y,56,61,0,8,Certification not required,0,756.526316,3.273843,772.0,2011-12-23 00:00:00,762.0,2011-01-03 00:00:00,762.0,2011-01-15 00:00:00,762.0,2011-02-14 00:00:00,772.0,762.0,762.0,760.0,757.0,756.0,753.0,Los Angeles-North Main Street,1630 N MAIN ST LOS ANGELES,California,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim CA,2012-03-28
18,89,23,81102,1,41.65274,-87.439551,WGS84,PM10 Total 0-10um STP,24 HOUR,Daily Mean,HI-VOL-WEDDING-INLET - GRAVIMETRIC,2000,Micrograms/cubic meter (25 C),No Events,48,79,N,48,61,0,13,Certified,0,29.0,10.208465,63.0,2000-04-06 00:00:00,50.0,2000-05-24 00:00:00,44.0,2000-03-31 00:00:00,42.0,2000-12-14 00:00:00,63.0,63.0,44.0,41.0,35.0,30.0,16.0,SITE MOVED FROM EAST CHICAGO FIELD SCHOOL,WATER FILTRATION PLANT- 3330 Aldis St.,Indiana,Lake,East Chicago,Chicago-Naperville-Elgin IL-IN-WI,2013-06-29
48,201,62,88101,1,29.625556,-95.267222,WGS84,PM2.5 - Local Conditions,24 HOUR,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2001,Micrograms/cubic meter (LC),No Events,111,84,Y,103,122,0,0,Certified,0,11.108108,6.176173,34.4,2001-11-18 00:00:00,33.4,2001-11-12 00:00:00,31.7,2001-09-16 00:00:00,29.6,2001-11-09 00:00:00,33.4,31.7,26.3,19.5,13.1,10.0,6.2,Houston Monroe,9726 1/2 Monroe,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2015-04-02
37,67,22,43812,2,36.110693,-80.226438,WGS84,Chloroethane,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,No Events,60,98,Y,60,61,0,1,Certification not required,0,0.0,0.0,0.0,2013-01-04 00:00:00,0.0,2013-01-10 00:00:00,0.0,2013-01-16 00:00:00,0.0,2013-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hattie Avenue,1300 BLK. HATTIE AVENUE,North Carolina,Forsyth,Winston-Salem,Winston-Salem NC,2014-03-20
09,5,5,68109,1,41.821342,-73.297257,WGS84,Elapsed Sample Time,24 HOUR,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Calculation,2015,Minutes,No Events,119,98,Y,119,121,0,2,Certification not required,0,1439.865546,0.342582,1440.0,2015-01-03 00:00:00,1440.0,2015-01-06 00:00:00,1440.0,2015-01-09 00:00:00,1440.0,2015-01-12 00:00:00,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1439.0,Mohawk Mt-Cornwall,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,Torrington CT,2016-09-19
45,79,7,42401,1,34.093959,-80.962304,WGS84,Sulfur dioxide,1 HOUR,Daily maximum 1-hour average,INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC,1990,Parts per billion,No Events,5371,61,N,219,365,0,712,Certification not required,0,6.610959,10.146748,59.1,1990-11-19 10:00:00,50.7,1990-08-20 08:00:00,48.4,1990-11-26 10:00:00,46.9,1990-01-05 13:00:00,48.4,46.5,24.4,19.0,9.1,0.0,0.0,PARKLANE,8311 PARKLANE ROAD [Parklane],South Carolina,Richland,Dentsville (Dents),Columbia SC,2010-10-13
32,3,2002,61103,1,36.19126,-115.12293,WGS84,Wind Speed - Resultant,1 HOUR,Observed Values,Instrumental - Met One Sonic Anemometer Model 50.5,2014,Knots,No Events,7922,90,Y,324,365,0,767,Certification not required,0,3.311702,2.910021,18.0,2014-08-11 15:00:00,16.9,2014-05-10 21:00:00,16.8,2014-05-18 16:00:00,16.8,2014-12-25 10:00:00,12.5,11.4,9.4,7.7,4.7,2.3,0.6,JD Smith,1301B EAST TONOPAH,Nevada,Clark,North Las Vegas,Las Vegas-Henderson-Paradise NV,2015-02-06
42,3,64,88184,6,40.323768,-79.868062,WGS84,Sodium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2010,Micrograms/cubic meter (LC),No Events,56,92,Y,56,61,0,5,Certification not required,0,0.073411,0.065821,0.257,2010-01-08 00:00:00,0.216,2010-02-01 00:00:00,0.195,2010-04-02 00:00:00,0.187,2010-07-07 00:00:00,0.257,0.216,0.195,0.177,0.12,0.054,0.0,Liberty,2743 Washington Blvd McKeesport PA 15133 (Liberty),Pennsylvania,Allegheny,Liberty,Pittsburgh PA,2016-03-09
11,1,42,88336,6,38.876255,-77.034059,WGS84,OP CSN PM2.5 LC TOT,24 HOUR,Observed Values,Andersen RAAS Quartz - STN TOT,2005,Micrograms/cubic meter (LC),No Events,98,80,N,98,122,0,3,Certification not required,0,0.098776,0.362882,3.04,2005-02-09 00:00:00,1.24,2005-01-22 00:00:00,0.81,2005-01-16 00:00:00,0.78,2005-01-25 00:00:00,3.04,1.24,0.61,0.21,0.0,0.0,0.0,HAINS POINT PM-2.5 AND IMPROVE SITE ON ROOF OF PARK POLICE BLDG.,PARK SERVICES OFFICE 1100 OHIO DRIVE,District Of Columbia,District of Columbia,Washington,Washington-Arlington-Alexandria DC-VA-MD-WV,2016-03-09
