id,cause_of_death,region_origin,dead,incident_region,date,source,reliability,lat,lon
413,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,29/01/2014,PCOME,Verified,32.084,-111.937
414,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,28/01/2014,PCOME,Verified,32.15108862,-111.4742324
415,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,25/01/2014,PCOME,Verified,32.09642564,-111.5840957
416,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,24/01/2014,PCOME,Verified,32.21733806,-111.5401504
417,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,24/01/2014,PCOME,Verified,32.0638449,-111.4453933
418,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,22/01/2014,PCOME,Verified,32.20585855,-111.6376951
419,Drowning,MENA,12.0,Mediterranean,19/01/2014,European Council on Refugees and Exiles,Verified,37.2832,27.1582
421,Shot,Central America,1.0,U.S./Mexico Border,16/01/2014,Ministry of Foreign Affairs Mexico,Verified,31.3447,-109.545
422,Hyperthermia,MENA,1.0,Europe,16/01/2014,EUBusiness (Agence France-Presse),Verified,59.1551,27.8586
423,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,14/01/2014,PCOME,Verified,32.0875,-111.92
424,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,12/01/2014,PCOME,Verified,32.16736488,-111.5538833
425,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,06/01/2014,Humane Borders Arizona Open GIS Initiative,Verified,32.1848005,-111.5154312
428,Mixed,Central America,41.0,Central America incl. Mexico,30/10/2014,"Minitry of External Relations, Government of Guatemala",Verified,23.6345,-102.553
430,Mixed,Central America,64.0,Central America incl. Mexico,30/08/2014,Permanent Mission of El Salvador to the United Nations in Geneva,Verified,19.1452,-101.074
432,Drowning,MENA,34.0,Mediterranean,13/09/2015,IOM Athens and Reuters,Partially Verified,37.2948,27.1199
433,Drowning,Middle East,4.0,Mediterranean,12/09/2015,IOM Greece,Partially Verified,37.78265371,27.25637871
441,Drowning,MENA,1.0,Europe,01/09/2015,BBC,Partially Verified,40.9057,21.5093
444,Drowning,Sub-Saharan Africa,1.0,Mediterranean,06/09/2015,Globedia,Partially Verified,36.0013,-5.39978
447,Drowning,Mixed,1.0,Mediterranean,02/09/2015,IOM Rome,Verified,34.0345,14.5679
450,Drowning,South East Asia,61.0,Southeast Asia,03/09/2015,New York Times,Partially Verified,4.08995,99.7565
452,Drowning,Middle East,7.0,Mediterranean,02/09/2015,IOM Turkey,Partially Verified,36.9438,27.2829
453,Drowning,Middle East,5.0,Mediterranean,02/09/2015,IOM Turkey,Verified,36.9091,27.3811
454,Drowning,MENA,1.0,Mediterranean,02/09/2015,IOM Greece,Verified,38.35003007,26.44191878
455,Drowning,Middle East/ South Asia,1.0,Mediterranean,02/09/2015,IOM Greece,Verified,39.3962,26.1349
456,Unknown (bodies recovered from boat),Sub-Saharan Africa,4.0,Mediterranean,01/09/2015,LaPresse,Partially Verified,33.71517056,16.19389141
458,Killed,MENA,1.0,Mediterranean,29/08/2015,IOM Greece,Verified,36.58248021,27.90391909
459,"Suffocation, Trampled",Sub-Saharan Africa,2.0,Mediterranean,28/08/2015,IOM Rome,Verified,35.2811,12.3147
463,Pulmonary edema,Horn of Africa,1.0,Mediterranean,31/08/2015,IOM Greece,Partially Verified,39.1319,26.5171
464,Drowning,MENA,37.0,Mediterranean,30/08/2015,Reuters,Partially Verified,33.4152,17.2723
465,Drowning,MENA,111.0,Mediterranean,28/08/2015,Libyan Red Crescent,Partially Verified,32.974,17.3162
467,Suffocation,MENA,71.0,Europe,27/08/2015,WSJ,Partially Verified,48.1813,16.4472
469,Drowning,MENA,2.0,Mediterranean,24/08/2015,IOM Greece,Verified,39.2411,26.5551
470,Unknown (body recovered from boat),MENA,1.0,Mediterranean,21/08/2015,IOM Greece,Verified,39.3665,26.47
475,Drowning,Middle East/ South Asia,6.0,Mediterranean,18/08/2015,Associated Press,Partially Verified,36.8236,27.4013
477,Drowning,South Asia,9.0,Mediterranean,17/08/2015,Press Association,Partially Verified,35.8267,35.1617
479,Unknown (body recovered from boat),Horn of Africa,1.0,Mediterranean,16/08/2015,Reuters,Partially Verified,37.51841097,16.84201133
483,Presumed drowning,MENA,30.0,Mediterranean,10/07/2015,IOM Rome,Verified,36.4566,11.4258
492,Presumed asphyxiation,Sub-Saharan Africa,49.0,Mediterranean,15/08/2015,IOM Rome,Partially Verified,34.2708,15.0073
493,Vehicle accident,MENA,10.0,Middle East ,08/08/2015,Hurriyet Daily News,Partially Verified,39.6533,27.8903
494,Drowning,MENA,25.0,Mediterranean,06/08/2015,IOM Rome,Partially Verified,34.289,12.7661
498,Suffocation,MENA,1.0,Mediterranean,03/08/2015,BBC,Partially Verified,36.1734,-2.62573
499,Drowning,Sub-Saharan Africa,4.0,Mediterranean,02/08/2015,AFP,Verified,35.9272,-5.32547
504,Road accident,South Asia,1.0,Europe,28/07/2015,Liberation Society,Partially Verified,50.9513,1.85869
506,Hit by vehicle,Sub-Saharan Africa,1.0,Europe,28/07/2015,Guardian,Partially Verified,49.3824,2.10938
509,Drowning,Horn of Africa,1.0,Europe,19/07/2015,Calais Migrant Solidarity,Verified,50.9513,1.85869
511,Hit by vehicle,South Asia,1.0,Europe,25/10/2015,Calais Migrant Solidarity,Verified,50.9513,1.85869
512,"Gylcemic crisis (Diabetic, medicine thrown overboard)",MENA,1.0,Mediterranean,15/07/2015,IOM Rome,Verified,35.1738,15.8203
516,Hit by vehicle,MENA,1.0,Europe,13/07/2015,Calais Migrant Solidarity,Partially Verified,51.0179,1.47455
519,Fell from train,Horn of Africa,1.0,Europe,07/07/2015,The Guardian,Partially Verified,50.9143,1.80038
526,Hit by vehicle,Horn of Africa,1.0,Europe,29/06/2015,Calais Migrant Solidarity,Partially Verified,49.6107,2.10938
529,Vehicle accident,Central America,9.0,Central America incl. Mexico,26/06/2015,El Universo,Partially Verified,17.7212,-92.8139
530,Fell from train,Horn of Africa,1.0,Europe,26/06/2015,The Guardian,Partially Verified,50.9223,1.78408
531,Drowning,MENA,6.0,Mediterranean,23/06/2015,Turkey Agenda,Partially Verified,37.0059,27.4196
536,Drowning,Sub-Saharan Africa,3.0,Mediterranean,17/06/2015,IOM Rome,Verified,34.3071,15.4688
543,Violent robbery,Central America,3.0,Central America incl. Mexico,02/06/2015,Yahoo! News,Partially Verified,29.2972,-110.331
545,Hit by vehicle,Horn of Africa,1.0,Europe,31/05/2015,Calais Migrant Solidarity,Partially Verified,49.6107,1.40625
550,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,26/05/2015,El Siglo,Partially Verified,26.21325717,-100.1569844
551,Drowning,Sub-Saharan Africa,5.0,Mediterranean,25/05/2015,Le Figaro,Partially Verified,31.91482469,30.32222813
552,Drowning,MENA,5.0,Mediterranean,23/05/2015,Business Standard,Partially Verified,35.9492,11.4892
554,Inhalation of toxic fumes from boat engine,Horn of Africa,1.0,Mediterranean,21/05/2015,IOM Rome,Partially Verified,36.5979,14.0625
555,Drowning,Sub-Saharan Africa,8.0,Sub-Saharan Africa,20/05/2015,LINFO,Partially Verified,-13.2081,47.9846
556,Sickness,South Asia,1.0,Southeast Asia,19/05/2015,IOM SITREP,Verified,4.718780353,97.93178516
559,Drowning,South Asia,47.0,Southeast Asia,23/05/2015,Press TV,Verified,19.7357,93.5101
561,"Drowning, Other",Sub-Saharan Africa,5.0,Mediterranean,04/05/2015,IOM Rome,Verified,36.5626,14.1119
565,Vehicle accident,Sub-Saharan Africa,12.0,North Africa,19/01/2015,FFM-Online,Partially Verified,32.58155614,13.17870405
566,Crushed by bus on ferry,South Asia,1.0,Mediterranean,20/04/2015,TheLocal.it,Partially Verified,39.50388581,20.26555612
569,Drowning,MENA,3.0,Mediterranean,24/08/2015,AP,Partially Verified,39.34444116,26.55727403
1363,Crushed by pallets,South Asia,1.0,Europe,11/05/2015,Lyon Capitale,Partially Verified,45.73214763,4.9994278
1766,Presumed drowning,South Asia,10.0,Mediterranean,03/11/2015,IOM Athens,Verified,39.34909538,26.39982842
2166,Drowning,MENA,1.0,Mediterranean,10/11/2015,Hurriyet Daily News,Partially Verified,37.0383296,27.42985458
3765,Shot,MENA,15.0,North Africa,14/11/2015,"Reuters, New York Times",Verified,31.24170312,34.23581094
3766,Shot,MENA,1.0,North Africa,05/11/2015,Times of Israel,Partially Verified,30.69161712,34.49949883
5763,Drowning,MENA,8.0,Mediterranean,16/11/2015,Egypt Independent,Partially Verified,31.59428651,29.9182
6564,Drowning,Sub-Saharan Africa,1.0,North Africa,16/11/2015,El Pais,Partially Verified,26.92694726,-15.01659956
7763,Shot,MENA,5.0,North Africa,22/11/2015,Reuters,Partially Verified,31.04053809,34.30723809
7764,Drowning,MENA,8.0,Mediterranean,17/11/2015,Turkish Coast Guard via IOM Ankara,Verified,36.86365159,27.61656426
8963,Drowning,MENA,1.0,Mediterranean,24/11/2015,Hurriyet Daily News,Partially Verified,37.8471672,27.25264214
9763,Drowning,South Asia,4.0,Mediterranean,26/11/2015,AP,Partially Verified,39.31460629,26.51518486
10163,Drowning,MENA,5.0,Mediterranean,27/11/2015,Hurriyet Daily News,Partially Verified,39.50297639,26.40694566
10963,Drowning,MENA,3.0,Mediterranean,30/11/2015,Anadolu Agency,Partially Verified,38.40624902,26.24627061
11364,Hit by vehicle,Central America,1.0,Central America incl. Mexico,12/11/2015,Diario de Querétaro,Partially Verified,20.59164642,-100.4016229
11763,Drowning,MENA,1.0,Mediterranean,30/11/2015,AP,Partially Verified,36.15921649,29.49891038
11764,Attacked by hippopotamus,Sub-Saharan Africa,3.0,Sub-Saharan Africa,03/12/2015,Masasi News First,Partially Verified,-22.2184415,29.98552884
12163,Electrocution,North Africa,1.0,Europe,02/12/2015,IOM Greece,Verified,40.9301106,21.77183904
12563,Hit by vehicle,MENA,1.0,Europe,02/12/2015,Calais Migrant Solidarity,Partially Verified,50.93938867,1.818170025
12564,Hit by vehicle,Horn of Africa,1.0,Europe,01/12/2015,Calais Migrant Solidarity,Partially Verified,50.9334077,1.91405095
12565,Drowning,MENA,6.0,Mediterranean,07/12/2015,Hurriyet Daily News,Partially Verified,38.3319568,26.21443547
12566,Drowning,MENA,4.0,Mediterranean,09/12/2015,Hurriyet Daily News,Partially Verified,37.31883916,27.11806096
12964,Drowning,Sub-Saharan Africa,11.0,North Africa,07/12/2015,Reuters,Partially Verified,26.54430311,-15.27955257
12965,Vehicle accident,Horn of Africa,7.0,Sub-Saharan Africa,07/12/2015,"Zegabi, IOM Zambia",Partially Verified,-20.15910399,28.57237615
12966,Drowning,Middle East/ South Asia,1.0,Mediterranean,08/12/2015,Hurriyet Daily News,Partially Verified,37.30518613,27.13316716
12967,Drowning,MENA,1.0,Mediterranean,08/12/2015,IOM Greece,Verified,36.88262019,27.31101798
13763,Drowning,Middle East/ South Asia,12.0,Mediterranean,08/12/2015,IOM Greece,Verified,37.4710386,27.02218004
14163,Drowning,MENA,4.0,Mediterranean,09/12/2015,AP,Partially Verified,37.46940369,27.02742375
14563,Presumed drowning,Middle East,1.0,Mediterranean,11/12/2015,IOM Greece,Verified,36.17335142,29.60271791
14565,Drowning,MENA,2.0,Mediterranean,15/12/2015,Hurriyet Daily News,Partially Verified,38.43225832,26.24398622
14963,Drowning,MENA,3.0,Mediterranean,13/12/2015,Greek Reporter,Partially Verified,36.17543822,29.58934318
14964,Drowning,MENA,1.0,Mediterranean,13/12/2015,Haberler,Partially Verified,39.44694093,26.48015283
14965,Drowning,MENA,4.0,Mediterranean,15/12/2015,"Hurriyet Daily News, Anatolu Agency",Partially Verified,36.96418259,27.43113015
15363,Drowning,Sub-Saharan Africa,4.0,Mediterranean,30/10/2015,AFP,Partially Verified,35.99133603,-5.916204975
15364,Drowning,MENA,1.0,Mediterranean,15/12/2015,Hellenic Coast Guard,Verified,36.93012969,27.00158067
15763,Drowning,Middle East/ South Asia,1.0,Mediterranean,13/12/2015,Hellenic Coast Guard,Verified,37.58601436,26.49461918
15764,Drowning,MENA,4.0,Mediterranean,17/12/2015,Hurriyet Daily News,Partially Verified,36.9257385,27.25426622
16166,Drowning,MENA,36.0,Mediterranean,04/01/2016,Associated Press and IOM Ankara,Partially Verified,39.31904671,26.69539555
16563,Drowning,MENA,1.0,Mediterranean,01/01/2016,IOM Athens and Migrant Report,Partially Verified,37.47290438,26.9955755
16568,Vehicle accident,MENA,4.0,Middle East ,07/01/2016,Anadolu Agency,Partially Verified,40.21406679,26.45839708
16963,Vehicle accident,Middle East,7.0,Middle East ,08/01/2016,Do?an News Agency,Partially Verified,39.64916892,27.88610688
16964,Drowning,South Asia,3.0,Mediterranean,10/01/2016,Do?an News Agency,Partially Verified,39.4857412,26.46047471
17363,Drowning,Horn of Africa,1.0,Mediterranean,10/01/2016,IOM Rome and Reuters,Partially Verified,39.77814592,18.36497525
17364,Drowning,Mixed,15.0,South America,10/01/2016,Santa Fe (radio) and Noticias RCN,Partially Verified,8.682136436,-77.33935447
18565,Drowning,MENA,1.0,Mediterranean,14/01/2016,Hellenic Coast Guard,Verified,37.28777846,27.08527695
18566,Hypothermia,South Asia,1.0,Europe,16/01/2016,The Barents Observer,Partially Verified,66.96719878,30.34904883
18963,Drowning,MENA,3.0,Mediterranean,14/01/2016,Hellenic Coast Guard,Verified,37.48324654,27.16716749
18964,Drowning,MENA,4.0,Mediterranean,14/01/2016,Anadolu Agency,Partially Verified,39.49918684,26.48948622
18965,Drowning,MENA,6.0,Mediterranean,15/01/2016,Hellenic Coast Guard,Verified,37.73235139,27.04112764
18966,Drowning,MENA,1.0,Mediterranean,15/01/2016,Hellenic Coast Guard,Verified,37.69206293,26.93803715
19363,Drowning,MENA,1.0,Mediterranean,19/12/2015,Hellenic Coast Guard,Verified,37.57654792,26.48219566
19364,Drowning,MENA,2.0,Mediterranean,21/12/2015,Hurriyet Daily News,Partially Verified,38.32572478,26.28922741
19365,Drowning,MENA,20.0,Mediterranean,23/12/2015,"Euronews, Hurriyet Daily News",Partially Verified,39.08895696,26.78117496
19366,Drowning,MENA,2.0,Mediterranean,23/12/2015,Hellenic Coast Guard,Verified,37.56625218,26.50576929
19367,Drowning,MENA,1.0,Mediterranean,23/12/2015,IOM Greece,Verified,37.75613156,26.96045607
19368,Drowning,MENA,1.0,Mediterranean,24/12/2015,Hellenic Coast Guard,Verified,37.79805787,26.69862999
19371,Drowning,MENA,2.0,Mediterranean,18/12/2015,Hellenic Coast Guard,Verified,37.65914527,26.32626522
19763,Drowning,MENA,1.0,Mediterranean,20/12/2015,Hellenic Coast Guard,Verified,36.94999794,26.9833295
19765,Drowning,MENA,11.0,Mediterranean,21/12/2015,Hurriyet Daily News,Partially Verified,37.81040393,27.26102195
19767,Drowning,MENA,1.0,Mediterranean,22/12/2015,Hellenic Coast Guard,Verified,37.58217268,26.50512106
19769,Drowning,MENA,1.0,Mediterranean,24/12/2015,Hellenic Coast Guard,Verified,37.75787724,27.0283915
19770,Shot,MENA,1.0,North Africa,26/12/2015,Al Jazeera,Partially Verified,31.30944967,34.22275622
19771,Drowning,MENA,4.0,Mediterranean,27/12/2015,Hellenic Coast Guard,Verified,37.55146446,26.50786749
19772,Drowning,MENA,2.0,Mediterranean,29/12/2015,"Hellenic Coast Guard, via IOM Athens",Verified,37.70732511,27.00032486
19773,Shot,Central America,3.0,Central America incl. Mexico,29/12/2015,24News,Partially Verified,20.69291592,-100.2512522
19774,Drowning,MENA,5.0,Mediterranean,15/12/2015,IOM Greece,Verified,39.19656652,26.57592695
19775,Drowning,MENA,4.0,Mediterranean,17/12/2015,Hurriyet Daily News,Partially Verified,37.11897934,27.22014104
19776,Drowning,Middle East/ South Asia,18.0,Mediterranean,17/12/2015,"AFP, Reuters",Partially Verified,36.94132275,27.34361626
20163,Hypothermia,MENA,2.0,Mediterranean,19/01/2016,"Xinhua, The Pappas Post",Partially Verified,39.20697537,26.5200159
20165,Vehicle accident,Sub-Saharan Africa,14.0,Sub-Saharan Africa,19/01/2016,"UBAlert, Chronicle.co.zw",Verified,-24.16714086,29.02050585
20167,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,14/08/2015,La Jornada,Partially Verified,27.49988702,-99.51238854
20169,Vehicle accident,Central America & Mexico,20.0,Central America incl. Mexico,18/08/2015,El Popular,Partially Verified,19.04999685,-98.199999
20171,Train accident,Central America,1.0,Central America incl. Mexico,29/10/2015,Canal 6,Partially Verified,17.76151818,-92.59649775
20563,Raped and murdered,Caribbean,1.0,Caribbean,02/03/2015,El Caribe,Partially Verified,19.61185749,-71.6307297
20565,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,23/07/2015,TV Azteca Jalisco,Partially Verified,20.05665652,-104.0980261
20566,Murdered,Central America & Mexico,1.0,Central America incl. Mexico,03/08/2015,Infonogales,Partially Verified,30.39807984,-111.5342957
20567,Unspecified deaths on 'La Bestia' train,Central America & Mexico,2.0,Central America incl. Mexico,22/09/2015,IOM,Partially Verified,19.04999685,-98.199999
20568,Presumed shot,Central America & Mexico,1.0,Central America incl. Mexico,23/09/2015,Quadratin,Partially Verified,20.49123178,-99.92931052
20569,Shot,Central America,1.0,Central America incl. Mexico,28/09/2015,"Omar Ojeda, Twitter",Partially Verified,18.80138941,-96.0656674
20571,drowning,MENA,1.0,Mediterranean,18/01/2016,Hellenic Coast Guard,Verified,37.57999603,26.49138815
20963,"Unknown, plane stowaway",Sub-Saharan Africa,1.0,Europe,18/06/2015,The Guardian,Partially Verified,51.47114986,-0.456486554
21364,Attacked by hippopotamus,Sub-Saharan Africa,1.0,Sub-Saharan Africa,30/12/2015,The Herald,Partially Verified,-22.21666924,29.9999968
21763,Drowning,MENA,8.0,Mediterranean,20/01/2016,Hellenic Coast Guard via IOM Greece,Verified,37.2892187,27.09385399
21764,Drowning,MENA,35.0,Mediterranean,20/01/2016,Hellenic Coast Guard via IOM Greece,Partially Verified,37.06272561,27.10121358
21765,Drowning,MENA,13.0,Mediterranean,20/01/2016,Today's Zaman,Partially Verified,38.72813835,26.67826877
21766,Drowning,Central America,1.0,U.S./Mexico Border,20/01/2016,Hoy Tamaulipas,Partially Verified,27.49710022,-99.52712664
22163,Drowning,MENA,6.0,Mediterranean,13/01/2016,Reuters,Partially Verified,38.12890684,26.83284201
22564,Drowning,Horn of Africa,1.0,Mediterranean,24/01/2016,IOM Rome,Partially Verified,35.95918964,13.61547562
23363,Vehicle accident,MENA,1.0,Europe,22/01/2016,Corriere Adriatico,Partially Verified,43.59815799,13.51007608
23763,Violent robbery,South Asia,1.0,Europe,24/01/2016,"Greek Reporter, AFP",Partially Verified,41.14342337,22.73175208
24163,Drowning,Horn of Africa,1.0,Mediterranean,24/01/2016,IOM Italy,Verified,36.22540144,13.10810718
24164,Drowning,South East Asia,23.0,Southeast Asia,25/01/2016,SBS,Partially Verified,1.551297143,104.2259996
24563,Drowning,MENA,5.0,Mediterranean,25/01/2016,Hurriyet Daily News,Partially Verified,37.3340511,27.27091274
24963,Drowning,MENA,7.0,Mediterranean,26/01/2016,Hellenic Coast Guard,Partially Verified,36.91930714,27.31136004
25363,Drowning,MENA,2.0,Mediterranean,23/01/2016,Hellenic Coast Guard,Verified,37.8096482,27.04247944
25364,Drowning,MENA,1.0,Mediterranean,23/01/2016,Hellenic Coast Guard,Verified,38.88332788,24.5333284
25763,Drowning,MENA,2.0,Mediterranean,24/01/2016,Hellenic Coast Guard,Verified,37.77589777,27.02523527
25764,Drowning,MENA,1.0,Mediterranean,25/01/2016,Hellenic Coast Guard,Verified,37.72894731,27.03603144
25765,Drowning,MENA,28.0,Mediterranean,27/01/2016,IOM Greece,Verified,37.75287422,27.05109328
26563,Drowning,Sub-Saharan Africa,6.0,Mediterranean,29/01/2016,IOM Italy,Verified,37.17592519,11.34431307
26963,Drowning,MENA,39.0,Mediterranean,29/01/2016,AFP and the Guardian,Partially Verified,39.47332942,26.42594059
26964,Drowning,MENA,9.0,Mediterranean,01/02/2016,Hurriyet Daily News,Partially Verified,38.14141871,26.80779821
26966,Drowning,MENA,1.0,Mediterranean,26/12/2015,Hellenic Coast Guard,Partially Verified,37.59305493,26.51885397
26967,Meningitis,MENA,1.0,Mediterranean,30/12/2015,IOM Greece,Verified,39.11844041,26.55039634
