gender,genderLooking,age,name,counts_details,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,counts_g,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,city,location,distance,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,verified,shareProfileEnabled,lastOnlineDate,lastOnlineTime,birthd,whazzup,pictureId,userId
F,M,19,Sarah,1.0,5,17289,734,1,5,True,False,False,DE,Eutingen im Gäu,Pfalzgrafenweiler,268.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:28:46Z,1428330526.0,0,Instagram: SARAHX_K,510d10610c84d39818000190,5517f438190ba053658b4568
F,M,21,LEDENA,0.96,10,8334,290,0,0,False,False,False,DE,Stuttgart,Neuhausen auf den Fildern,311.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:51:55Z,1428331915.0,0,Kein Bild = keine Antwort!,510ef67b160ba0dd660000e6,55225b891b0ba0914f8b48f9
F,M,24,lisa-roxanne,0.85,4,1076,20,2,0,True,True,True,DE,Neuenburg am Rhein,Neuenburg am Rhein,160.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-07T11:45:28Z,1428407128.0,0,"Denke nicht so oft an das, was dir fehlt, sondern an das was du hast. 😊",51115846150ba0c3310000d2,54cd35d31b0ba0006e8b4b16
F,both,22,miiieze,0.73,8,19690,551,13,1,True,False,True,AT,Bregenz,Bregenz,258.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-27T19:28:28Z,1430162908.0,0,trausch die nie ☝,5111891a1c698865440000fc,553d16bdec6da1fd228b48ff
F,M,22,Teeufelchen,0.92,6,43387,1854,12,8,True,True,True,DE,Frankfurt am Main,Frankfurt am Main,430.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:03:30Z,1428332610.0,0,"Wortgewandtheit ist keine Arroganz, sondern lediglich die Vielfalt des Charakters ☆",511592de90c8fd152a0000f0,54de96e5ea6da14b4c8b4676
F,none,20,Julie,0.5,19,28293,1027,2,0,False,False,False,CH,Basel,Herrischried,163.0,0,0,0,1,0,0,0,2,False,False,True,False,False,False,0,1,2015-05-03T07:54:04Z,1430639644.0,0,;),5117cf3b150ba01d540000d5,551465e9c56da1a97f8b4716
F,M,24,Svetlana,0.0,17,43796,2750,2,4,True,True,True,CH,"Emmenbrücke (Lucerna, Schweiz)",Emmen,139.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T06:07:35Z,1430028455.0,0,Fuck you😊,5117d5bd1d69884d140000c7,54c34090190ba0a5428b4ec5
F,none,23,Denice,0.88,24,23679,1084,12,1,True,True,False,DE,Waldshut-Tiengen,Lauchringen,177.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-06T13:42:42Z,1428327762.0,0,gleich zu anfang an mich gibts nur im  Tierischen doppel pack ;) !,51190c74160ba0807000017e,54b2b201ea6da1fb348b4d25
F,M,19,Lara,1.0,7,5101,158,1,1,True,False,False,CH,Lenk im Simmental,Thun,79.3,1,1,0,1,0,1,0,2,True,False,True,False,False,False,0,1,2015-04-26T18:51:54Z,1430074314.0,0,🔴 Suisse/Tunisie ⚪,511a6290190ba01634000087,553b56fd066ea1f26b8b467e
F,M,20,Francesca,0.81,7,31221,1117,6,3,True,True,True,CH,Berna,Rothrist,128.0,0,0,0,1,0,0,0,2,False,False,True,True,False,False,1,1,2015-04-06T14:55:12Z,1428332112.0,0,Instagram: Suunnyy_20,511a9d480c84d3851c000132,551d5cc01a0ba0913e8b4d97
F,M,22,Domini,0.46,3,9896,413,2,0,False,True,False,CZ,Písek,Ludwigsburg,326.0,0,0,0,1,0,1,0,2,False,False,True,False,False,False,0,1,2015-04-06T14:23:23Z,1428330203.0,0,CZ,511ae00f0c84d3be3200016f,54853f30e96da1d6478b4638
F,M,20,Cindy,0.35,4,9850,241,13,0,True,False,False,CH,"Samstagern (Zurich, Schweiz)",Einsiedeln,174.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-25T14:58:10Z,1429973890.0,0,Insta: schndy_,511b8ed138a89c2320000019,543db0531b0ba0080c8b4dc1
F,M,21,Sabrina,0.81,5,11895,730,0,0,True,False,True,CH,Olten,Wangen bei Olten,131.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:56:57Z,1428332217.0,0,postcards from hell✉️,511be737160ba0754000013f,54fab20f150ba067388b4a87
F,M,19,swaga_,0.23,4,21224,316,0,1,True,False,False,JM,Kingston,Aarau,145.0,0,0,0,1,0,0,0,3,False,True,True,False,False,False,1,1,2015-04-26T06:25:36Z,1430029536.0,0,"trust no player,fear no b*itch😄welcome.  take a look and goodbye 👋 no shit given",511c3eaac76da1e526000004,54a95f17ca6da19c758b46c5
F,M,22,Niina,0.85,7,26483,746,3,3,True,True,False,DE,Köln,Köln,493.0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,0,1,2015-04-06T14:53:57Z,1428332037.0,0,⛄️❄️💕,511d43190c84d3de7200016e,55106cc5e86da1f2378b4899
F,both,19,Jyou,0.96,3,780,22,0,0,False,True,True,CH,Bern,Burg (AG),142.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-01T18:07:07Z,1427911627.0,0,Einfach anschreiben :3 :3 bin eine zockerin seit ich 5 jahre alt bin :3,511e3f5a160ba05c2e000145,54b02965ca6da1ed8c8b4604
F,M,19,tamara,0.65,4,12754,644,0,3,True,False,False,CH,Fribourg,Fribourg,50.4,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-26T17:27:46Z,1430069266.0,0,:),511f820f140ba0a91400019a,54cbb2e3cb6da1f5618b456f
F,M,26,Ramona☆,0.85,4,3441,88,3,0,False,False,True,DE,Mühlhausen-Ehingen,Mühlhausen-Ehingen,220.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:05:07Z,1428336307.0,0,:-D,512144e00c84d3d524000109,54513142170ba029308b49ed
F,M,19,_swissgiirl_,0.42,10,18731,644,3,0,True,False,False,CH,Lengnau,Lengnau,92.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,0,2015-04-26T07:39:14Z,1430033954.0,0,[~○{❤?}○~],5122a0a3170ba0d75900015e,551afdf3e86da131588b473d
F,M,21,Cheyenne,0.85,16,5450,298,15,3,True,False,False,CH,Liestal,Liestal,136.0,0,0,0,1,0,0,0,9,True,True,True,True,True,True,1,1,2015-04-25T14:41:28Z,1429972888.0,0,Amar nao e pecado,5123a9b6150ba0431a00008f,533c0e31c86da1f5338b459d
F,none,19,Miss Fortune,0.15,1,29903,2146,0,1,True,True,False,CH,Zürich,Zürich,173.0,0,0,0,1,0,0,0,3,True,False,True,False,False,False,0,0,2015-04-26T09:14:13Z,1430039653.0,0,💖🎀,51246da80c84d35d77000e2b,55076dc41b0ba0d9208b478a
F,M,23,Janina,0.62,13,50275,3687,0,2,True,True,True,DE,Bergisch Gladbach,Bergisch Gladbach,498.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:52:29Z,1428331949.0,0,"Wer nicht will, der hat schon ! :D",5129f04d170ba02764000135,55205176160ba031038b4bbe
F,M,24,ShellyBee,1.0,11,14526,1116,19,9,False,False,True,SC,Grabs,Embrach,185.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-23T07:24:45Z,1429773885.0,0,Looking for a nice Person 🎈,512a2a4090c8fd9476000171,552a346e086ea141568b4637
F,M,24,giftzwärg,0.88,15,3769,276,2,0,True,True,False,CH,Visperterminen,Glis,106.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T11:29:51Z,1430047791.0,0,sali,512b4e840c84d32f3600017d,55325cb3066ea13c128b49ce
F,none,22,alexis,0.69,6,14082,667,12,0,True,True,False,DE,Ilshofen,Ilshofen,384.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:59:15Z,1428332355.0,0,"#PeterPanSyndrom, bewahre das Kind in dir!",512c015c170ba06b630001b0,5282a538170ba0a4779acff3
F,M,20,lindaa:),0.77,6,7662,189,148,0,True,False,False,DE,Eggingen,Eggingen,186.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-28T10:09:40Z,1430215780.0,0,Insta: Linda_Gbl187,513248b3160ba0eb6b000133,54882317150ba02d6a8b4968
F,M,19,Ramona,0.73,6,7571,396,7,3,False,False,True,CH,Wikon,Wikon,131.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-25T23:05:59Z,1430003159.0,0,..;),5134e776160ba0c670000009,5134e78c160ba05870000019
F,none,19,babuska,0.77,13,7842,142,5,0,True,True,False,CH,Winterthur,Schleitheim,195.0,0,0,0,1,0,1,0,2,False,False,True,False,False,False,0,1,2015-04-08T14:23:53Z,1428503033.0,0,♡HR / CH♡ || ///M || I DONT CARE WHAT U THINK ABOUT ME NOW 😉🍁,5137a0eb150ba03c0d000124,5522e580086ea12e7c8b45f7
F,M,23,lisa,0.81,4,3959,188,0,0,True,False,False,DE,Stuttgart,Stuttgart,315.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T16:01:40Z,1428336100.0,0,:),513a258e140ba02e5d000013,55213c7dcc6da1911b8b4593
F,M,23,ela,0.15,2,12671,338,0,2,True,False,True,DE,Karlsruhe,Karlsruhe,306.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:13:49Z,1428336829.0,0,:),513f7e33150ba08d5f000390,52c6da0e1a0ba07f3517f52a
F,M,20,Tina,0.46,12,23168,520,0,0,True,False,False,CH,Bern,Bern,77.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-26T18:34:40Z,1430073280.0,0,=D,5144e452180ba0cd31000696,54f70767150ba0150f8b4baa
F,M,25,Lady-Na,0.85,25,27375,885,12,0,False,False,True,CH,Bern,Zürich,173.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-08T14:31:07Z,1428503467.0,0,"<3 Ich Bin Prinzessin, Ich Darf Das <3",51462d7f1b0ba0ce2400003d,55187c40076ea1da288b457f
F,M,20,Jenny,0.65,12,15236,764,65,2,True,False,False,CH,Biel,Biel,85.1,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-26T01:48:52Z,1430012932.0,0,:-),5149e90d160ba0e1190000a0,5526f836c76da1273a8b47f8
F,none,19,Larali,0.58,5,1167,29,47,0,True,True,True,DE,Lörrach,Lörrach,145.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-20T19:10:05Z,1429557005.0,0,c'mon girls,514dfc81190ba09d5600057d,54e24d33076ea1d3038b49ac
F,none,19,Flavia,0.88,11,22226,2338,1,2,True,True,True,CH,Zürich,Zürich,173.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-08T06:16:21Z,1428473781.0,0,"Ich mag meine Kurven und stehe zu Ihnen, wenn sie dir nicht passen, pech!",515385691b0ba05e0f000192,550d6ef6e96da185088b4a8b
F,M,22,anna,0.46,4,17971,657,0,3,False,False,True,DE,Wiesloch,Rauenberg,340.0,0,0,0,1,0,1,0,3,False,True,True,False,True,False,0,1,2015-04-06T14:23:27Z,1428330207.0,0,;),515f4baf140ba0155a00004b,54ac1342076ea141328b4f3f
F,M,20,jasmin.diaz,0.58,5,19653,759,1,1,False,False,True,CH,Solothurn,Riedholz,106.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,0,2015-04-25T18:12:31Z,1429985551.0,0,;),5164227c150ba0eb480001fa,51bb6640150ba04077f13406
F,M,19,MaaRiiPooSaax3,0.85,11,13194,225,8,0,True,True,False,CH,Basel,Breitenbach,121.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T07:12:42Z,1430032362.0,0,"☆Diieser Junqe aus dem Süden,mit dem Temperament wiie Feueer!!☆",5165b7561c0ba00268000013,53c45ef2180ba0d9178b584d
F,M,22,》》》●•●《《《,0.81,13,47475,2137,0,1,True,True,False,CH,Zurigo,Urdorf,167.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T13:03:06Z,1430053386.0,0,🎼🎶🎶🎶🎶🎶🎶🎶🎶🎶,5165df621c0ba00d680007e6,553cc2661a0ba0f12a8b47c8
F,M,21,Jäcky,0.88,14,24369,1559,12,1,True,True,True,CH,Villmergen,Villmergen,153.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T11:13:44Z,1430046824.0,0,"Motorcycling, it's my heartbeat // insta - jaacky__93",516a97b5c46da1f62a000375,54ebb4fc0b6ea19f688b4bef
F,M,24,caro,0.88,9,7014,216,2,0,True,True,False,CH,Zürich,Niederlenz,153.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-07T13:08:00Z,1428412080.0,0,ich lebe mein Leben wie es mir gefällt und nicht wie es andere wollen. ..,516bb8811a0ba0c51b000161,533ace4a160ba0030a8b539b
F,M,23,luu,0.85,18,20823,864,64,0,True,True,True,CH,Zürich,Zürich,173.0,0,0,0,1,0,0,0,2,False,False,True,True,False,False,1,1,2015-04-25T15:15:01Z,1429974901.0,0,Sweet as chocolate :P,516d97481b0ba0da03000517,55297d12ea6da15a088b45cb
F,M,19,Christin🎀,0.8,5,12344,234,26,0,True,False,False,DE,Hamburg,Dättlikon,187.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T11:22:48Z,1430047368.0,0,♡ :),516dbf2f1b0ba0d9230006c3,550c4a37c96da1ae908b4c32
F,M,19,Mary,0.23,6,1934,57,0,0,True,False,False,CH,Basel,Basel,136.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-26T00:25:45Z,1430007945.0,0,"If you can't find something to live for,you best find something to die for !! ❤",5173de26170ba008410005ba,55130938c96da1308a8b47e0
F,M,19,ladylike95,0.88,9,3217,180,3,0,True,True,True,CH,Bolligen,Beatenberg,89.1,0,0,0,0,0,0,0,3,True,True,True,False,False,False,1,1,2015-04-25T21:42:23Z,1429998143.0,0,🙈😉,517ad1c61c0ba0316a000078,5201fbc71a0ba0b940f0b031
F,M,24,Anabel,0.54,4,14267,670,0,0,False,False,True,CH,Birmensdorf,Zürich,170.0,0,0,0,1,0,0,0,3,False,False,True,False,True,True,0,1,2015-04-26T10:19:55Z,1430043595.0,0,🙈🙉🙊,517ccdc3160ba07660000056,5536cda81b0ba089618b4c6d
F,M,22,nissy,0.31,5,22443,475,0,0,True,False,False,DE,Frankfurt am Main,Frankfurt am Main,429.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:53:44Z,1428332024.0,0,Sei immer du selbst! ausser du kannst Batman sein! Dann sei Batman 😎,517d355d140ba0625600030c,550ea0b5150ba0860f8b47a1
F,M,19,Saskia,1.0,9,11909,242,0,1,False,False,True,CH,Rheinfelden,Rheinfelden,144.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:37:37Z,1428334657.0,0,hey einfach schreiben :-),518019d9170ba0f33c000067,551fb4a1066ea10a8c8b4674
F,M,19,Tanja,0.85,11,6819,164,11,0,True,True,True,CH,Zürich,Zürich,177.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-08T11:49:59Z,1428493799.0,0,Insta: tanjafreitag          Facebook: Tanja Freitag,5180d1c5160ba07d3c0001b4,51c7050dc76da14a0ed8507d
F,M,19,diana,0.58,9,5270,64,17,0,False,True,True,CH,Schattdorf,Schattdorf,158.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T09:17:31Z,1430039851.0,0,Verstell dich nit für ander :),518809f21c0ba0d070000218,55203a3dc96da1cb788b4b2d
F,M,25,mariiaa,0.5,3,44,3,0,0,False,False,True,CH,Zürich,Buchs (AG),146.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,0,2015-04-06T16:04:45Z,1428336285.0,0,"Alles kann, nichts muss ;)",518b88801a0ba0ec32000230,5521975fc76da179208b4866
F,M,24,Babuccc,0.73,6,24877,1414,119,3,True,True,True,DE,Lahr/Schwarzwald,Lahr,222.0,0,0,0,1,0,0,0,2,False,True,False,False,False,False,0,1,2015-04-05T21:05:24Z,1428267924.0,0,Instagram: Babuccc,518b9f17c66da1330c000018,54fa41371c0ba075088b48e9
F,F,22,Vanessa,0.92,4,690,6,3,0,False,True,False,DE,Köln,Hennef (Sieg),475.0,0,0,0,1,0,1,1,1,False,False,True,False,False,False,0,1,2015-04-27T19:16:45Z,1430162205.0,0,Glücklich Vergeben ! :) an den tollsten mann der Welt 😻💕 Suche nur weibliche User :) 👍☺,518c2086170ba0b803000098,55336b55c56da1f71a8b476d
F,M,21,Priiscilla..,0.5,20,44883,3556,14,5,False,False,True,CH,Zürich,Uster,183.0,1,1,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T18:39:49Z,1430073589.0,0,Bin gerade etwas neben der Spur...     ...ist shön da!😉,51977983c76da1a3710003bb,544293c7170ba0ae088b4745
F,both,21,Mischi,0.77,20,17092,461,1,0,True,False,False,CH,Zürich,Bülach,182.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T09:05:54Z,1430039154.0,0,"ᗷEᐯOᖇ ᗪᑌ üᗷEᖇ ᗰIᑕᕼ ᑌᑎᗪ ᗰEIᑎ ᒪEᗷEᑎ ᑌᖇTEIᒪᔕT,
ᘔIEᕼ ᗰEIᑎE ᔕᑕᕼᑌᕼE ᗩᑎ ᑌᑎᗪ GEᕼ ᗰEIᑎEᑎ ᗯEG.",5198019f160ba0ec750000e1,551d4138e96da13b188b4a9d
F,M,20,Mhmoke,0.42,6,49039,4269,0,15,True,True,False,CH,Zürich,Sins,153.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-08T14:40:32Z,1428504032.0,0,420❤️,51989e08c86da19a700003f5,51989e28c66da1845d000399
F,M,24,Chrysi,0.31,3,21710,801,0,1,True,False,True,DE,Koblenz,Koblenz,432.0,0,0,0,0,0,1,0,2,False,False,True,False,False,False,0,0,2015-04-06T14:57:05Z,1428332225.0,0,☺️ priwet,519e474b150ba0e67c000069,55218272e86da1be608b4be8
F,M,22,Delal,0.65,5,19421,323,0,1,True,True,False,CH,Basel,Basel,134.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T14:38:10Z,1430059090.0,0,GIBTS MR RIGHT ?   ...✌️,519e6221170ba0346f000395,5509ddf7cd6da114118b4592
F,M,23,Alena,1.0,16,164425,9288,0,39,True,True,True,DE,Köln,Köln,490.0,0,0,0,1,0,1,0,2,False,False,True,False,False,False,1,1,2015-04-19T11:42:53Z,1429443773.0,0,"Das Leben ist zu kurz, um es an Projekte ohne Zukunft & Menschen ohne Herz zu verschwenden",519f8018140ba0df4000015b,55229ec5ea6da1d7038b46a3
F,M,21,Chayennex3,1.0,19,21706,478,18,0,True,True,False,DE,Wiesbaden,Rickenbach,139.0,0,0,0,1,0,0,0,3,True,True,True,False,False,False,1,1,2015-04-06T08:51:30Z,1428310290.0,0,C'est la vie,51a3bd49150ba04a7700036f,53189ad7160ba0c97e8b4bef
F,M,19,Greti,0.85,8,2237,28,2,0,True,True,True,CH,Lützelflüh-Goldbach,Lützelflüh,98.7,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-06T09:08:44Z,1428311324.0,0,Schrib doch:),51a6406a160ba08829000084,54a6fe77160ba0a9678b462d
F,M,23,petra,0.88,13,12405,238,2,0,False,True,True,CH,Stans,Luzern,140.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T10:56:23Z,1430045783.0,0,dont waste water-drink champagne ;),51a71414c76da1d47600028f,539a04a2cb6da14f778b4708
F,M,19,Julia,0.27,1,5783,178,4,0,False,False,False,DE,Tübingen,Tübingen,286.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:25:06Z,1428330306.0,0,:) ♥,51a75363c66da18f1f0000a5,55226359076ea133798b48bb
F,M,20,Tinkerbell,0.77,2,9312,405,17,0,True,False,False,DE,Bad Neuenahr-Ahrweiler,Remagen,457.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,0,2015-04-06T14:31:52Z,1428330712.0,0,ich schenk dir einen Haifischzahn für ein kleines Lächeln 🎵♡,51a7914b1c0ba08d700000ca,55088472180ba02d608b4886
F,M,19,...,0.46,4,38561,4527,0,10,True,False,False,CH,Cham,Cham,157.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:31:14Z,1428330674.0,0,Cmook💋,51a87b1c150ba0352d0000a3,5319963fcb6da1066d8b4641
F,M,25,Stephanie,0.73,3,5481,164,0,0,True,False,False,DE,Köln,Köln,493.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:55:29Z,1428335729.0,0,Ich bin neu @ LOVOO,51aa703c160ba02947000027,545995afc86da18b078b470f
F,M,19,Riana,1.0,16,4940,300,3,0,True,False,False,LR,Singeloe,Glis,106.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-25T10:31:30Z,1429957890.0,0,eigentlich 17🙊ॐ 😈*-*🎶💊🍁🍄*-*😈 ॐmy live is a drugstory🍁 ॐ 😈,51aa72adc76da15b15000089,5523aec0150ba0a30c8b47bb
F,M,23,An❤️,0.85,11,4621,88,0,0,True,True,True,DE,Köln,Köln,489.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T16:10:50Z,1428336650.0,0,❤️✌️,51ab3c42c76da1a82800058c,54bfdddf140ba0f7738b49b3
F,M,19,niina,1.0,4,27780,2187,0,1,True,False,False,CH,Lenzburg,Lenzburg,152.0,0,0,0,1,0,0,0,2,False,False,True,True,False,False,1,1,2015-04-05T23:36:29Z,1428276989.0,0,vivo la mia vita :),51ab6f8b150ba0d51c000078,5463baf8c46da1773a8b4ac0
F,M,23,Kristinx3,0.92,7,14435,490,12,0,True,True,True,DE,Bornheim,Leimbach,431.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:47:30Z,1428331650.0,0,Du warst der Beste....❤️,51ab97cf1b0ba00a1300003d,54fbea86c86da13c1a8b4d1f
F,M,21,Kitty E van Deines,1.0,30,4946,115,2,0,True,True,False,DE,Waldshut-Tiengen,Oberried,185.0,0,0,0,1,0,0,0,3,False,True,True,False,False,False,0,1,2015-04-26T09:54:19Z,1430042059.0,0,Freundschaft ist mehr Wert als eine schlechte Beziehung 😉,51b33aa1180ba0c05e9feecb,55329883180ba0e06d8b4bc0
F,M,21,schnägg,0.88,3,3075,106,15,1,True,False,False,CH,Sissach,Sissach,138.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-26T10:43:26Z,1430045006.0,0,Hi,51b49b21150ba00b7d0f67fe,54a28956066ea1e49f8b47f1
F,M,24,MOSHneewittchen,0.85,8,24814,500,1,0,False,False,False,DE,Wiesbaden,Wiesbaden,414.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-19T10:58:03Z,1429441083.0,0,instagram: alina_hochhold 💪 #fitness #bodybuildung #gym,51b4bdbc150ba0cb7db2bc41,54fcb940140ba0710c8b47af
F,M,19,meeli,0.69,4,22468,1306,2,3,True,True,True,CH,Härkingen,Härkingen,126.0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,1,1,2015-04-08T08:02:40Z,1428480160.0,0,...........……,51b4efeec56da12d53076221,53ef8dc6140ba0bc6a8b4bcc
F,M,23,Joy,0.46,6,2597,53,0,0,False,False,True,DE,Schwäbisch Hall,Obersontheim,372.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:55:03Z,1428332103.0,0,:),51bc59ecc66da12810bee857,51bc5aa2c76da1725bdc7c46
F,M,20,Laar 4411,0.81,7,9139,333,11,1,True,False,True,CH,Kerzers,Kerzers,65.7,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-12T20:12:10Z,1428869530.0,0,Insta: lana7629 Snapchat: laarbong,51beeb07170ba0d0458fb9be,552ad11d170ba0cf5d8b4a01
F,M,22,Tegerlii,0.9,4,6912,242,5,2,True,True,True,CH,Birrwil,Birrwil,146.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-26T06:49:13Z,1430030953.0,0,;),51bf47c8180ba02b2a422ac3,5531fda80c6ea1e8428b49bf
F,M,20,NiCaIm,0.92,15,6973,163,9,1,False,False,True,CH,Aarau,Aarau,146.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-04T09:39:11Z,1428140351.0,0,heey du froi mi of dini nochrecht😉,51c0cce61b0ba01c2db4e50b,54c750ab1a0ba014118b48a4
F,M,20,Andrea,0.65,2,8482,234,2,1,True,False,False,CH,Schaffhausen,Dietlikon,180.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-07T12:27:38Z,1428409658.0,0,🐠💨,51c36089150ba0fe19d46477,52f6a8c1c56da13e49217f1a
F,none,20,Julia,0.54,3,1693,43,5,0,True,False,True,DE,Freiburg im Breisgau,Freiburg im Breisgau,187.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-08T15:24:21Z,1428506661.0,0,One day baby we'll be old...think of all the stories that we could have told,51c38cdd170ba0ca7a5d7a01,525eea941c0ba0e247d7d813
F,M,19,LaLocca,0.85,5,4098,426,1,2,False,True,True,CH,Tecknau,Strengelbach,130.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-25T22:46:13Z,1430001973.0,0,Sag niemals nie:-),51c5c7f21c0ba02f20155447,51fb63e1c86da11d4381ffb2
F,M,21,moana,0.65,7,16101,437,5,1,False,False,True,CH,Aarau,Lupfig,157.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,0,2015-04-06T15:31:04Z,1428334264.0,0,•🌺•,51c840e7c56da1da76081afb,54e506f71b0ba01b438b4582
F,M,23,lena,0.62,5,297,4,0,0,False,False,True,DE,Frankfurt am Main,Frankfurt am Main,425.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:16:51Z,1428337011.0,0,⚽🏄🎿->❤,51c8c803c86da14e4e0ba2ce,51c8c939c56da19303082928
F,M,23,Alina,0.27,3,14407,617,2,0,False,False,True,DE,Köln,Köln,488.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:57:12Z,1428332232.0,0,🙋🙋,51cb3216170ba0937405e60b,546c4dbbc86da183568b4cb4
F,M,22,Stefanie,0.81,3,10801,518,0,0,False,False,False,CH,"Olten (Soletta, Schweiz)",Kappel (SO),128.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:56:50Z,1428332210.0,0,Ich bin neu @ LOVOO,51cb32cf160ba0ee6b746bb3,52bc7227170ba0f868e6e01d
F,M,20,LENA,1.0,8,18269,735,1,0,True,True,True,CH,Basel,Gelterkinden,139.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-26T15:17:12Z,1430061432.0,0,⚽️❤️ insta/itsardnaxela,51d02290140ba0d44d2f6161,55107760180ba06d678b46a7
