gender,age,name,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lastOnline,lastOnlineTs,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city,locationCity,countDetails,crypt,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online,pictureId,userId,isSystemProfile
F,23,ela,2,12671,338,True,False,True,False,False,False,2015-04-06 16:13:49,1428336829.0,1,False,False,True,False,False,False,Karlsruhe,Karlsruhe,0.1500000059604644,False,False,False,False,False,306.0,False,False,True,513f7e33150ba08d5f000390,52c6da0e1a0ba07f3517f52a,False
F,20,lariih,11,7465,247,True,True,False,False,False,False,2015-04-08 09:51:56,1428486716.0,1,False,False,True,False,False,False,Bern,Flühli,0.8100000023841858,False,False,False,False,False,112.0,False,True,False,514182931a0ba0f928000a9c,53eef170190ba0c5748b457c,False
F,20,Tina,12,23168,520,True,False,False,False,False,True,2015-04-26 18:34:40,1430073280.0,1,False,False,True,False,False,False,Bern,Bern,0.4600000083446502,False,False,False,False,False,77.0,False,True,True,5144e452180ba0cd31000696,54f70767150ba0150f8b4baa,False
F,25,Lady-Na,25,27375,885,False,False,True,False,False,True,2015-04-08 14:31:07,1428503467.0,1,False,False,True,False,False,False,Bern,Zürich,0.8500000238418579,False,False,False,False,False,173.0,False,True,False,51462d7f1b0ba0ce2400003d,55187c40076ea1da288b457f,False
F,20,Jenny,12,15236,764,True,False,False,False,False,False,2015-04-26 01:48:52,1430012932.0,1,False,False,True,False,False,False,Biel,Biel,0.6499999761581421,False,False,False,False,False,85.0999984741211,False,True,False,5149e90d160ba0e1190000a0,5526f836c76da1273a8b47f8,False
F,19,Larali,5,1167,29,True,True,True,False,False,False,2015-04-20 19:10:05,1429557005.0,1,False,False,True,False,False,False,Lörrach,Lörrach,0.5799999833106995,False,False,False,False,False,145.0,False,True,False,514dfc81190ba09d5600057d,54e24d33076ea1d3038b49ac,False
F,19,Flavia,11,22226,2338,True,True,True,False,False,True,2015-04-08 06:16:21,1428473781.0,1,False,False,True,False,False,False,Zürich,Zürich,0.8799999952316284,False,False,False,False,False,173.0,False,True,False,515385691b0ba05e0f000192,550d6ef6e96da185088b4a8b,False
F,20,jasmin.diaz,5,19653,759,False,False,True,False,False,False,2015-04-25 18:12:31,1429985551.0,1,False,False,True,False,False,False,Solothurn,Riedholz,0.5799999833106995,False,False,False,False,False,106.0,False,True,False,5164227c150ba0eb480001fa,51bb6640150ba04077f13406,False
F,19,MaaRiiPooSaax3,11,13194,225,True,True,False,False,False,True,2015-04-26 07:12:42,1430032362.0,1,False,False,True,False,False,False,Basel,Breitenbach,0.8500000238418579,False,False,False,False,False,121.0,False,True,False,5165b7561c0ba00268000013,53c45ef2180ba0d9178b584d,False
F,22,》》》●•●《《《,13,47475,2137,True,True,False,False,False,True,2015-04-26 13:03:06,1430053386.0,1,False,False,True,False,False,False,Zurigo,Urdorf,0.8100000023841858,False,False,False,False,False,167.0,False,True,False,5165df621c0ba00d680007e6,553cc2661a0ba0f12a8b47c8,False
F,21,Jäcky,14,24369,1559,True,True,True,False,False,False,2015-04-26 11:13:44,1430046824.0,1,False,False,True,False,False,False,Villmergen,Villmergen,0.8799999952316284,False,False,False,False,False,153.0,False,True,True,516a97b5c46da1f62a000375,54ebb4fc0b6ea19f688b4bef,False
F,22,Nathalie,3,1359,42,True,False,False,False,False,True,2015-04-08 09:02:04,1428483724.0,1,False,False,True,False,False,False,Unterseen,Unterseen,0.8100000023841858,False,False,False,False,False,93.9000015258789,False,True,False,516ae6d91c0ba091150002af,54ebc6d4076ea169538b48b0,False
F,24,caro,9,7014,216,True,True,False,False,False,True,2015-04-07 13:08:00,1428412080.0,1,False,False,True,False,False,False,Zürich,Niederlenz,0.8799999952316284,False,False,False,False,False,153.0,False,True,False,516bb8811a0ba0c51b000161,533ace4a160ba0030a8b539b,False
F,23,luu,18,20823,864,True,True,True,False,False,True,2015-04-25 15:15:01,1429974901.0,2,False,False,True,True,False,False,Zürich,Zürich,0.8500000238418579,False,False,False,False,False,173.0,False,True,False,516d97481b0ba0da03000517,55297d12ea6da15a088b45cb,False
F,19,Christin🎀,5,12344,234,True,False,False,False,False,False,2015-04-26 11:22:48,1430047368.0,1,False,False,True,False,False,False,Hamburg,Dättlikon,0.800000011920929,False,False,False,False,False,187.0,False,True,True,516dbf2f1b0ba0d9230006c3,550c4a37c96da1ae908b4c32,False
F,19,Mary,6,1934,57,True,False,False,False,False,False,2015-04-26 00:25:45,1430007945.0,1,False,False,True,False,False,False,Basel,Basel,0.2300000041723251,False,False,False,False,False,136.0,False,True,False,5173de26170ba008410005ba,55130938c96da1308a8b47e0,False
F,19,ladylike95,9,3217,180,True,True,True,False,False,True,2015-04-25 21:42:23,1429998143.0,3,True,True,True,False,False,False,Bolligen,Beatenberg,0.8799999952316284,False,False,False,False,False,89.0999984741211,False,False,False,517ad1c61c0ba0316a000078,5201fbc71a0ba0b940f0b031,False
F,24,Anabel,4,14267,670,False,False,True,False,False,False,2015-04-26 10:19:55,1430043595.0,3,False,False,True,False,True,True,Birmensdorf,Zürich,0.5400000214576721,False,False,False,False,False,170.0,False,True,False,517ccdc3160ba07660000056,5536cda81b0ba089618b4c6d,False
F,19,Tanja,11,6819,164,True,True,True,False,False,True,2015-04-08 11:49:59,1428493799.0,1,False,False,True,False,False,False,Zürich,Zürich,0.8500000238418579,False,False,False,False,False,177.0,False,True,False,5180d1c5160ba07d3c0001b4,51c7050dc76da14a0ed8507d,False
F,19,diana,9,5270,64,False,True,True,False,False,True,2015-04-26 09:17:31,1430039851.0,1,False,False,True,False,False,False,Schattdorf,Schattdorf,0.5799999833106995,False,False,False,False,False,158.0,False,True,False,518809f21c0ba0d070000218,55203a3dc96da1cb788b4b2d,False
F,25,mariiaa,3,44,3,False,False,True,False,False,False,2015-04-06 16:04:45,1428336285.0,1,False,False,True,False,False,False,Zürich,Buchs,0.5,False,False,False,False,False,146.0,False,True,True,518b88801a0ba0ec32000230,5521975fc76da179208b4866,False
F,22,Vanessa,4,690,6,False,True,False,False,True,False,2015-04-27 19:16:45,1430162205.0,1,False,False,True,False,False,False,Köln,Hennef,0.9200000166893004,False,False,False,False,False,475.0,False,True,True,518c2086170ba0b803000098,55336b55c56da1f71a8b476d,False
F,21,Karen,3,1058,62,True,False,False,False,False,False,2015-04-07 08:03:12,1428393792.0,1,False,False,True,False,False,False,Bern,Wünnewil,0.3799999952316284,False,False,False,False,False,63.20000076293945,False,True,False,5193c6a61b0ba0f26a000289,5516f209c56da161778b45b1,False
F,21,Priiscilla..,20,44883,3556,False,False,True,False,False,False,2015-04-26 18:39:49,1430073589.0,1,False,False,True,False,False,False,Zürich,Uster,0.5,False,True,False,False,True,183.0,False,True,True,51977983c76da1a3710003bb,544293c7170ba0ae088b4745,False
F,21,Mischi,20,17092,461,True,False,False,False,False,True,2015-04-26 09:05:54,1430039154.0,1,False,False,True,False,False,False,Zürich,Bülach,0.7699999809265137,False,False,False,False,False,182.0,False,True,False,5198019f160ba0ec750000e1,551d4138e96da13b188b4a9d,False
F,20,Mhmoke,6,49039,4269,True,True,False,False,False,False,2015-04-08 14:40:32,1428504032.0,1,False,False,True,False,False,False,Zürich,Sins,0.4199999868869781,False,False,False,False,False,153.0,False,True,True,51989e08c86da19a700003f5,51989e28c66da1845d000399,False
F,22,Delal,5,19421,323,True,True,False,False,False,False,2015-04-26 14:38:10,1430059090.0,1,False,False,True,False,False,False,Basel,Basel,0.6499999761581421,False,False,False,False,False,134.0,False,False,True,519e6221170ba0346f000395,5509ddf7cd6da114118b4592,False
F,23,Alena,16,164425,9288,True,True,True,False,False,True,2015-04-19 11:42:53,1429443773.0,2,False,False,True,False,False,False,Köln,Köln,1.0,False,False,False,False,False,490.0,False,True,True,519f8018140ba0df4000015b,55229ec5ea6da1d7038b46a3,False
F,23,petra,13,12405,238,False,True,True,False,False,False,2015-04-26 10:56:23,1430045783.0,1,False,False,True,False,False,False,Stans,Luzern,0.8799999952316284,False,False,False,False,False,140.0,False,True,True,51a71414c76da1d47600028f,539a04a2cb6da14f778b4708,False
F,25,Stephanie,3,5481,164,True,False,False,False,False,False,2015-04-06 15:55:29,1428335729.0,1,False,False,True,False,False,False,Köln,Köln,0.7300000190734863,False,False,False,False,False,493.0,False,True,True,51aa703c160ba02947000027,545995afc86da18b078b470f,False
F,19,Riana,16,4940,300,True,False,False,False,False,True,2015-04-25 10:31:30,1429957890.0,1,False,False,True,False,False,False,Singeloe,Glis,1.0,False,False,False,False,False,106.0,False,True,False,51aa72adc76da15b15000089,5523aec0150ba0a30c8b47bb,False
F,23,An❤️,11,4621,88,True,True,True,False,False,True,2015-04-06 16:10:50,1428336650.0,1,False,False,True,False,False,False,Köln,Köln,0.8500000238418579,False,False,False,False,False,489.0,False,True,True,51ab3c42c76da1a82800058c,54bfdddf140ba0f7738b49b3,False
F,21,Kitty E van Deines,30,4946,115,True,True,False,False,False,False,2015-04-26 09:54:19,1430042059.0,3,False,True,True,False,False,False,Waldshut-Tiengen,Oberried,1.0,False,False,False,False,False,185.0,False,True,False,51b33aa1180ba0c05e9feecb,55329883180ba0e06d8b4bc0,False
F,21,schnägg,3,3075,106,True,False,False,False,False,False,2015-04-26 10:43:26,1430045006.0,1,False,False,True,False,False,False,Sissach,Sissach,0.8799999952316284,False,False,False,False,False,138.0,False,True,False,51b49b21150ba00b7d0f67fe,54a28956066ea1e49f8b47f1,False
F,24,MOSHneewittchen,8,24814,500,False,False,False,False,False,False,2015-04-19 10:58:03,1429441083.0,1,False,False,True,False,False,False,Wiesbaden,Wiesbaden,0.8500000238418579,False,False,False,False,False,414.0,False,True,True,51b4bdbc150ba0cb7db2bc41,54fcb940140ba0710c8b47af,False
F,19,meeli,4,22468,1306,True,True,True,False,False,True,2015-04-08 08:02:40,1428480160.0,0,False,False,False,False,False,False,Härkingen,Härkingen,0.6899999976158142,False,False,False,False,False,126.0,False,True,False,51b4efeec56da12d53076221,53ef8dc6140ba0bc6a8b4bcc,False
F,20,Laar 4411,7,9139,333,True,False,True,False,False,True,2015-04-12 20:12:10,1428869530.0,1,False,False,True,False,False,False,Kerzers,Kerzers,0.8100000023841858,False,False,False,False,False,65.69999694824219,False,False,False,51beeb07170ba0d0458fb9be,552ad11d170ba0cf5d8b4a01,False
F,22,Tegerlii,4,6912,242,True,True,True,False,False,False,2015-04-26 06:49:13,1430030953.0,1,False,False,True,False,False,False,Birrwil,Birrwil,0.8999999761581421,False,False,False,False,False,146.0,False,False,False,51bf47c8180ba02b2a422ac3,5531fda80c6ea1e8428b49bf,False
F,20,Andrea,2,8482,234,True,False,False,False,False,False,2015-04-07 12:27:38,1428409658.0,1,False,False,True,False,False,False,Schaffhausen,Dietlikon,0.6499999761581421,False,False,False,False,False,180.0,False,True,True,51c36089150ba0fe19d46477,52f6a8c1c56da13e49217f1a,False
F,20,Julia,3,1693,43,True,False,True,False,False,False,2015-04-08 15:24:21,1428506661.0,1,False,False,True,False,False,False,Freiburg im Breisgau,Freiburg im Breisgau,0.5400000214576721,False,False,False,False,False,187.0,False,True,True,51c38cdd170ba0ca7a5d7a01,525eea941c0ba0e247d7d813,False
F,19,LaLocca,5,4098,426,False,True,True,False,False,True,2015-04-25 22:46:13,1430001973.0,1,False,False,True,False,False,False,Tecknau,Strengelbach,0.8500000238418579,False,False,False,False,False,130.0,False,True,False,51c5c7f21c0ba02f20155447,51fb63e1c86da11d4381ffb2,False
F,21,moana,8,17539,452,False,False,True,False,False,True,2015-05-03 08:42:18,1430642538.0,1,False,False,True,False,False,False,Aarau,Spreitenbach,0.6499999761581421,False,False,False,False,False,166.0,False,True,True,51c840e7c56da1da76081afb,553d2c2f170ba0e81e8b456f,False
F,23,lena,5,297,4,False,False,True,False,False,False,2015-04-06 16:16:51,1428337011.0,1,False,False,True,False,False,False,Frankfurt am Main,Frankfurt am Main,0.6200000047683716,False,False,False,False,False,425.0,False,True,True,51c8c803c86da14e4e0ba2ce,51c8c939c56da19303082928,False
F,20,LENA,8,18269,735,True,True,True,False,False,True,2015-04-26 15:17:12,1430061432.0,1,False,False,True,False,False,False,Basel,Gelterkinden,1.0,False,False,False,False,False,139.0,False,True,False,51d02290140ba0d44d2f6161,55107760180ba06d678b46a7,False
F,19,iana,5,14676,1003,True,True,False,False,False,True,2015-04-23 10:40:27,1429785627.0,3,False,True,True,True,False,False,Aarburg,Aarburg,0.8100000023841858,False,False,False,False,False,131.0,False,True,False,51d1ea931b0ba07569852f5d,5529aa60cb6da1a32a8b456c,False
F,20,SchweizerPanda,6,34942,1235,True,True,True,False,False,True,2015-04-07 20:03:44,1428437024.0,4,False,True,True,True,False,False,Köln,Emmen,1.0,False,False,False,False,False,140.0,False,True,False,51d4116a170ba0236558b3b3,55227de9150ba0a0678b4e8b,False
F,22,molayla,3,10921,729,True,True,True,False,False,False,2015-04-26 18:50:53,1430074253.0,1,True,False,False,False,False,False,Genève,Meyrin,0.8500000238418579,False,False,False,False,False,54.70000076293945,False,True,True,51d5b7d5190ba0885894ca58,54a7f0f21c0ba0c8198b484b,False
F,23,sue.,4,34272,1046,True,False,False,False,False,True,2015-04-06 15:55:11,1428335711.0,1,False,False,True,False,False,False,Brauweiler (Rheinland-Pfalz),Pulheim,0.4600000083446502,False,False,False,False,False,493.0,False,True,True,51d68aec140ba0230fea2673,51d742e2c66da1ec5d311d12,False
F,21,Darkpantherlady,5,5362,93,True,False,False,False,False,False,2015-04-06 15:48:21,1428335301.0,1,False,False,True,False,False,False,Luzern,Littau,0.8500000238418579,False,True,False,False,True,137.0,False,True,True,51d87d78160ba0462533f98f,53eab215c76da1067c8b4ea5,False
F,20,Katharina,10,25724,862,True,False,False,False,False,False,2015-04-19 11:33:30,1429443210.0,1,False,False,True,False,False,False,Offenburg,Freiburg im Breisgau,0.5,False,False,False,False,False,190.0,False,False,True,51d97722c66da1cd3ab30658,54f73680086ea18f3e8b499b,False
F,21,M_Girl,4,13493,481,False,False,True,False,False,False,2015-04-11 19:28:04,1428780484.0,1,False,False,True,False,False,False,Zug,Steinhausen,0.6499999761581421,False,False,False,False,False,159.0,False,True,False,51db05f8140ba09b51fb6d74,5496ba39160ba092018b484a,False
F,20,Dada ;*,19,22291,640,True,True,False,False,False,True,2015-04-24 05:35:31,1429853731.0,1,False,False,True,False,False,False,Bern,Ersigen,0.9200000166893004,False,False,False,False,False,96.6999969482422,False,True,False,51e33f6a170ba04519b02f8f,5526f43d180ba0cf588b45ae,False
F,20,sandy,6,18459,1106,True,False,True,False,False,False,2015-04-25 19:56:14,1429991774.0,1,False,False,True,False,False,False,Weil am Rhein,Lörrach,0.3499999940395355,False,False,False,False,False,142.0,False,True,False,51e845c9c56da1ad3d76f910,55212c78190ba0be048b472e,False
F,21,Anne,22,13070,618,False,True,False,False,False,False,2015-04-08 13:48:14,1428500894.0,1,False,False,True,False,False,False,Kandern,Kandern,0.8100000023841858,False,False,False,False,False,153.0,False,True,False,51ed8e6bc66da1a12546672b,54c22b23c96da153198b4d01,False
F,24,Rosenrot,4,18114,1346,True,True,True,False,False,False,2015-04-25 19:22:43,1429989763.0,1,False,False,True,False,False,False,Rheinfelden (Baden),Rheinfelden,0.0,False,False,False,False,False,142.0,False,True,False,51f23a05c56da1b929c62ec0,54e265d4150ba0461a8b4690,False
F,24,Inked Beast,8,8009,271,True,True,True,False,False,True,2015-04-08 14:21:27,1428502887.0,1,False,False,True,False,False,False,Lachen,Meilen,0.8500000238418579,False,False,False,False,False,172.0,False,True,False,51f6c5f9190ba002600bef0b,53df57b8c56da12b6e8b54bd,False
F,24,Karoo,8,24428,889,True,False,False,False,False,False,2015-04-06 16:00:57,1428336057.0,1,False,False,True,False,False,False,Alzey,Alzey,0.4199999868869781,False,False,False,False,False,374.0,False,True,True,51f6c6b0c66da1d1093e90f6,55158ee1c46da1786c8b4ea6,False
F,21,LittLeMissSunShiiNe_93,3,5208,217,False,False,True,False,False,False,2015-04-26 10:09:33,1430042973.0,3,True,True,True,False,False,False,Olten,Känerkinden,0.9200000166893004,False,False,False,False,False,135.0,False,True,False,51f7551e180ba05804011bb8,55215cba180ba070368b46c7,False
F,22,Kate,1,12359,239,False,False,False,False,False,False,2015-04-26 09:30:35,1430040635.0,2,False,True,True,False,False,False,Zürich,Zürich,0.270000010728836,False,False,False,False,False,0.0,False,True,False,5206157f170ba040231bbfa2,53d7f15b1b0ba082148b617f,False
F,22,Lia Schweizer,26,13894,317,True,True,False,False,False,False,2015-04-23 07:41:25,1429774885.0,1,False,False,True,False,False,False,Riggisberg,Oberbuchsiten,0.9200000166893004,False,False,False,False,False,122.0,False,True,False,5208a99b150ba00f711ed598,5522e975140ba0b35f8b49be,False
F,22,Teme,10,13420,926,True,False,False,False,False,False,2015-04-08 15:15:54,1428506154.0,1,False,False,True,False,False,False,Ehrendingen,Ehrendingen,0.8799999952316284,False,True,False,False,True,169.0,False,True,True,520946041b0ba0c4592ca3f8,54dc8e30c76da194028b49ea,False
F,23,blondi,15,34282,2135,True,True,True,False,False,False,2015-04-18 23:56:13,1429401373.0,2,False,False,True,False,False,False,Zürich,Zürich,0.5400000214576721,False,False,False,False,False,173.0,False,True,False,5209d5b1160ba04c112aba70,552e463b0b6ea135668b463f,False
F,23,Anastasia,4,8938,275,True,True,False,False,False,False,2015-04-26 09:38:48,1430041128.0,3,True,False,True,False,False,False,Turgi,Turgi,0.959999978542328,False,False,False,False,False,163.0,False,True,False,520bc1031c0ba0d46f9cfe88,543866c3cb6da1b43f8b4830,False
F,20,Saskia Koltai,6,7451,132,True,True,True,False,True,False,2015-04-26 11:09:06,1430046546.0,1,False,False,True,False,False,False,Zollikofen,Burgdorf,0.7300000190734863,False,False,False,False,False,95.1999969482422,False,True,True,520bf3571c0ba07c326f8bdd,547d68c3150ba014058b45cb,False
F,21,Stellaa,5,7256,157,True,True,True,False,False,True,2015-04-08 10:12:53,1428487973.0,1,False,False,True,False,False,False,Samstagern,Horgen,0.9200000166893004,False,False,False,False,False,170.0,False,True,False,520f3496190ba039162326a5,52bdf421140ba0967f79b8a3,False
